Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
10,9,32,9_vaccine_vaccination_workers_covid19,"[('vaccine', 0.029691347800450428), ('vaccination', 0.027573566037136087), ('workers', 0.022010988209589084), ('covid19', 0.021330993456191417), ('get', 0.02108034986948618), ('person', 0.020053502572462606), ('vaccinated', 0.018657933350010456), ('popup', 0.01785822625712192), ('protection', 0.016972136363409013), ('getting', 0.016344467441909996)]",positive,"['vaccine', 'vaccination', 'workers', 'covid', 'get', 'person', 'vaccinated', 'popup', 'protection', 'getting ']"
11,10,26,10_nursing_something new_something_looking,"[('nursing', 0.07394087220501502), ('something new', 0.05230932441737213), ('something', 0.050030653590166986), ('looking', 0.04271890370329543), ('skill knowledge', 0.041438704432296816), ('nursing skill', 0.041438704432296816), ('healthcare medicalschool nursing', 0.041438704432296816), ('healthcare medicalschool', 0.041438704432296816), ('knowledge learning', 0.041438704432296816), ('learning', 0.041438704432296816)]",positive,"['nursing', 'something new', 'something', 'looking', 'skill knowledge', 'nursing skill', 'healthcare medicalschool nursing', 'healthcare medicalschool', 'knowledge learning', 'learning ']"
12,11,26,11_tampt_covid19_canadians_deyalsingh,"[('tampt', 0.0551106269118223), ('covid19', 0.050246915410761574), ('canadians', 0.03912537869942588), ('deyalsingh', 0.03780569092674976), ('high commissioner', 0.03184831027812928), ('high', 0.031094986080048313), ('tobago', 0.02975410869500921), ('commissioner', 0.02930020115887565), ('minister health terrence', 0.02835993154766338), ('health terrence', 0.02835993154766338)]",positive,"['tampt', 'covid', 'canadians', 'deyalsingh', 'high commissioner', 'high', 'tobago', 'commissioner', 'minister health terrence', 'health terrence ']"
13,12,25,12_covid_coronavirus_get_pandemic,"[('covid', 0.03564510084797056), ('coronavirus', 0.021405621400208866), ('get', 0.020525186404149826), ('pandemic', 0.018725654336975896), ('educated', 0.018605171540538725), ('listeners', 0.018605171540538725), ('many ppl', 0.018605171540538725), ('ppl', 0.01856267842903419), ('awesome', 0.017935113184055444), ('science', 0.017387919320327887)]",positive,"['covid', 'coronavirus', 'get', 'pandemic', 'educated', 'listeners', 'many ppl', 'ppl', 'awesome', 'science ']"
14,13,23,13_amp_children_donation_deserving,"[('amp', 0.03547351116168011), ('children', 0.02444412509965965), ('donation', 0.02164677144792008), ('deserving', 0.02077734084868348), ('art', 0.020143431639396588), ('care', 0.020132180056362668), ('help', 0.019148642961116496), ('free', 0.01746008935689975), ('learn', 0.0173545290194149), ('horses', 0.017242868185059948)]",positive,"['amp', 'children', 'donation', 'deserving', 'art', 'care', 'help', 'free', 'learn', 'horses ']"
15,14,20,14_venezuela_would_work_promise,"[('venezuela', 0.10105991686138928), ('would', 0.09190424170913272), ('work', 0.0868051713593946), ('promise', 0.061193922071731736), ('military man', 0.061193922071731736), ('venezuela hands tied', 0.061193922071731736), ('work help', 0.061193922071731736), ('venezuela retired military', 0.061193922071731736), ('military man venezuela', 0.061193922071731736), ('work 24 hours', 0.061193922071731736)]",positive,"['venezuela', 'would', 'work', 'promise', 'military man', 'venezuela hands tied', 'work help', 'venezuela retired military', 'military man venezuela', 'work', 'hours ']"
16,15,18,15_tobago_trinidad_trinidad tobago_music,"[('tobago', 0.04968061917869825), ('trinidad', 0.04622599472344658), ('trinidad tobago', 0.04417204686653052), ('music', 0.021351057710942107), ('port spain', 0.019661803608951763), ('port spain trinidad', 0.019661803608951763), ('spain trinidad', 0.019661803608951763), ('spain trinidad tobago', 0.019661803608951763), ('port', 0.019661803608951763), ('blessings', 0.018850959836252686)]",positive,"['tobago', 'trinidad', 'trinidad tobago', 'music', 'port spain', 'port spain trinidad', 'spain trinidad', 'spain trinidad tobago', 'port', 'blessings ']"
17,16,17,16_symptoms_health instead ensure_ignoring symptoms delaying_evolutiontelemedicine telemedicine,"[('symptoms', 0.03146410380265224), ('health instead ensure', 0.028457217552065053), ('ignoring symptoms delaying', 0.028457217552065053), ('evolutiontelemedicine telemedicine', 0.028457217552065053), ('ensure healthy life', 0.028457217552065053), ('appointment immediately', 0.028457217552065053), ('digitalhealth', 0.028457217552065053), ('symptoms delaying checkups', 0.028457217552065053), ('symptoms delaying', 0.028457217552065053), ('digitalhealth covid onlinedoctor', 0.028457217552065053)]",positive,"['symptoms', 'health instead ensure', 'ignoring symptoms delaying', 'evolutiontelemedicine telemedicine', 'ensure healthy life', 'appointment immediately', 'digitalhealth', 'symptoms delaying checkups', 'symptoms delaying', 'digitalhealth covid onlinedoctor ']"
18,17,16,17_mes_ambassador_student_today,"[('mes', 0.06772101859815885), ('ambassador', 0.05072135662796961), ('student', 0.047410753012245475), ('today', 0.04546487675959716), ('invested significant helping', 0.0430626361848064), ('youve invested', 0.0430626361848064), ('value proposition', 0.0430626361848064), ('value proposition youve', 0.0430626361848064), ('proposition', 0.0430626361848064), ('student athlete college', 0.0430626361848064)]",positive,"['mes', 'ambassador', 'student', 'today', 'invested significant helping', 'youve invested', 'value proposition', 'value proposition youve', 'proposition', 'student athlete college ']"
19,18,13,18_bruce_ticket_attendance covid19_uefa euro2020final,"[('bruce', 0.038514241294526276), ('ticket', 0.038514241294526276), ('attendance covid19', 0.02747363664152885), ('uefa euro2020final', 0.02747363664152885), ('covid19 relax public', 0.02747363664152885), ('uefa', 0.02747363664152885), ('getvax', 0.02747363664152885), ('euro2020final underway eng', 0.02747363664152885), ('wembleystadium 65k', 0.02747363664152885), ('wembleystadium', 0.02747363664152885)]",positive,"['bruce', 'ticket', 'attendance covid', 'uefa eurofinal', 'covid relax public', 'uefa', 'getvax', 'eurofinal underway eng', 'wembleystadium k', 'wembleystadium ']"
20,19,13,19_safety_national safety_national_month,"[('safety', 0.07369030515303782), ('national safety', 0.0585651852113367), ('national', 0.05185285715249514), ('month', 0.04267462271928479), ('help keep safe', 0.03296836396983462), ('national safety council', 0.03296836396983462), ('month annual observance', 0.03296836396983462), ('longtermcare', 0.03296836396983462), ('place nationalsafetymonth', 0.03296836396983462), ('annual observance', 0.03296836396983462)]",positive,"['safety', 'national safety', 'national', 'month', 'help keep safe', 'national safety council', 'month annual observance', 'longtermcare', 'place nationalsafetymonth', 'annual observance ']"
21,20,13,20_quarantine_quarantine quarantine_quarantine quarantine quarantine_artist,"[('quarantine', 0.17859784241394183), ('quarantine quarantine', 0.12022425748062394), ('quarantine quarantine quarantine', 0.09553205257444956), ('artist', 0.06727034334549176), ('hair', 0.054245410273980665), ('stayhome', 0.0432454842447405), ('lanez quarantine', 0.03869526287539275), ('artist uwishedicared beauty', 0.03869526287539275), ('artist uwishedicared', 0.03869526287539275), ('artist tribute tory', 0.03869526287539275)]",positive,"['quarantine', 'quarantine quarantine', 'quarantine quarantine quarantine', 'artist', 'hair', 'stayhome', 'lanez quarantine', 'artist uwishedicared beauty', 'artist uwishedicared', 'artist tribute tory ']"
22,21,13,21_minister_deyalsingh_health minister_mp,"[('minister', 0.093145811582059), ('deyalsingh', 0.05877714966724869), ('health minister', 0.051190760247440896), ('mp', 0.03747761858743662), ('terrence', 0.03495204281050077), ('terrence deyalsingh', 0.03495204281050077), ('minister terrence', 0.03110223016022134), ('minister terrence deyalsingh', 0.03110223016022134), ('health minister terrence', 0.03110223016022134), ('health', 0.026874858168109313)]",positive,"['minister', 'deyalsingh', 'health minister', 'mp', 'terrence', 'terrence deyalsingh', 'minister terrence', 'minister terrence deyalsingh', 'health minister terrence', 'health ']"
23,22,12,22_zoomba_stayconnected_yvetteflash yvetteflashfitness_yvetteflash,"[('zoomba', 0.08948012914556902), ('stayconnected', 0.08283606116627303), ('yvetteflash yvetteflashfitness', 0.08283606116627303), ('yvetteflash', 0.08283606116627303), ('yvetteflashfitness', 0.08283606116627303), ('barbados', 0.07744801042984191), ('zumba', 0.07603611332152577), ('stayactive', 0.07321101475546557), ('pilates', 0.06906271840959517), ('stayhome', 0.06827774230823921)]",positive,"['zoomba', 'stayconnected', 'yvetteflash yvetteflashfitness', 'yvetteflash', 'yvetteflashfitness', 'barbados', 'zumba', 'stayactive', 'pilates', 'stayhome ']"
24,23,12,23_officers_quarantine_feel_safe,"[('officers', 0.03962370503552085), ('quarantine', 0.03130974521330832), ('feel', 0.02948268134277725), ('safe', 0.028691527357787922), ('police', 0.027912657336567566), ('goes quarantined', 0.026620302005535515), ('needed safe zone', 0.026620302005535515), ('bracelet needed', 0.026620302005535515), ('checks', 0.026620302005535515), ('goes quarantined comes', 0.026620302005535515)]",positive,"['officers', 'quarantine', 'feel', 'safe', 'police', 'goes quarantined', 'needed safe zone', 'bracelet needed', 'checks', 'goes quarantined comes ']"
25,24,11,24_supplies_medical_masks_protective,"[('supplies', 0.06893064769091382), ('medical', 0.04814262096235049), ('masks', 0.04696858694454424), ('protective', 0.04463809848425054), ('gloves', 0.04037223140516546), ('disposable', 0.03350443492869372), ('disposable medical', 0.03350443492869372), ('correct way', 0.03350443492869372), ('correct', 0.03350443492869372), ('side', 0.0304796837040401)]",positive,"['supplies', 'medical', 'masks', 'protective', 'gloves', 'disposable', 'disposable medical', 'correct way', 'correct', 'side ']"
26,25,11,25_menstrual_menstrual health_cycle_menstrual cycle,"[('menstrual', 0.0710117005469756), ('menstrual health', 0.04375140495890177), ('cycle', 0.041288558321552114), ('menstrual cycle', 0.028496622851740663), ('safecycle', 0.028496622851740663), ('safe menstrual cycle', 0.028496622851740663), ('safe menstrual', 0.028496622851740663), ('governments', 0.027231578168916266), ('us', 0.027138603852459035), ('day', 0.02678497256570653)]",positive,"['menstrual', 'menstrual health', 'cycle', 'menstrual cycle', 'safecycle', 'safe menstrual cycle', 'safe menstrual', 'governments', 'us', 'day ']"
