,Topic,Count,TopicLabel,WordScore,Sentiment
20,19,23,19_safe_doctorslife_stay safe_covid19,"[('safe', 0.06154964953538558), ('doctorslife', 0.0613448649947037), ('stay safe', 0.0586685859436357), ('covid19', 0.05768805520756798), ('staysafe', 0.052149854172120626), ('stayhome', 0.051538977894619475), ('stay', 0.049895927709014555), ('doctorslife covidgiveaway moneydonations', 0.03461716295775368), ('doctorslife covidgiveaway', 0.03461716295775368), ('doctorslife doctors', 0.03461716295775368)]",positive
21,20,22,20_hearing_sight_allah_refuge,"[('hearing', 0.07431026919210548), ('sight', 0.07431026919210548), ('allah', 0.06814496708463798), ('refuge', 0.06614405234657404), ('allah grant', 0.06563773042533305), ('allah preserve us', 0.06069502532314964), ('preserve us', 0.06001328272871644), ('allah preserve', 0.06001328272871644), ('preserve', 0.05661734795588989), ('seek refuge', 0.0552418323092487)]",positive
22,21,22,21_blood_haimahealth_lifesavers_haimahealth lifesavers,"[('blood', 0.06720870427495639), ('haimahealth', 0.04958876981726642), ('lifesavers', 0.0462042989781171), ('haimahealth lifesavers', 0.04092578850360947), ('nigeriaslifeline', 0.034948952864649024), ('donation', 0.03221988007784393), ('lifesavers nigeriaslifeline', 0.03187587081660519), ('haimahealth lifesavers nigeriaslifeline', 0.03187587081660519), ('lagos', 0.0308276014701906), ('everydropcounts haimahealth lifesavers', 0.029179682098511357)]",positive
23,22,21,22_masks_hand_hand sanitizers_sanitizers,"[('masks', 0.04257358435398243), ('hand', 0.033134447411179664), ('hand sanitizers', 0.02866559965792161), ('sanitizers', 0.027970974683530957), ('face masks', 0.027369438659036627), ('face', 0.023721478219194552), ('covid19', 0.023067139378942687), ('countries', 0.02236583410747903), ('test', 0.020986747151639985), ('ppe', 0.020329007319002435)]",positive
24,23,20,23_new month_month_happy new month_new,"[('new month', 0.07751047976721168), ('month', 0.07272325175196855), ('happy new month', 0.05983473978751343), ('new', 0.05860598740038421), ('happy new', 0.052743777569070165), ('happy', 0.026936525050626114), ('god', 0.02042099269100025), ('month may', 0.016963744905899168), ('new month may', 0.015341401419372281), ('health happy new', 0.015341401419372281)]",positive
25,24,20,24_times_health crisis_global health_global health crisis,"[('times', 0.07296415104512557), ('health crisis', 0.05453188414797136), ('global health', 0.05187961437354242), ('global health crisis', 0.05187961437354242), ('virus', 0.04671270324230917), ('crisis', 0.04657039805279633), ('global', 0.04636834244942094), ('know everpresent help', 0.04427204280084054), ('know everpresent', 0.04427204280084054), ('help distressing times', 0.04427204280084054)]",positive
26,25,19,25_dont make_dont make last_last ramadan please_ramadan please,"[('dont make', 0.08313994831063895), ('dont make last', 0.07913826506222826), ('last ramadan please', 0.07507952728824964), ('ramadan please', 0.07507952728824964), ('ramadan please grant', 0.07507952728824964), ('allah dont make', 0.07507952728824964), ('allah dont', 0.07507952728824964), ('please grant us', 0.07382151446182329), ('us opportunity witness', 0.07277419487150291), ('grant us opportunity', 0.07277419487150291)]",positive
27,26,17,26_allah grant heart_grant heart_heart desires health_desires health,"[('allah grant heart', 0.10050259356533955), ('grant heart', 0.09175152138554421), ('heart desires health', 0.09059435657509013), ('desires health', 0.09059435657509013), ('desires health wealth', 0.09059435657509013), ('grant heart desires', 0.09018116986093563), ('heart desires', 0.07956645328105993), ('desires', 0.07502109178422288), ('wealth happy birthday', 0.07121080055461931), ('wealth happy', 0.07036912324583505)]",positive
28,27,16,27_recovery may allah_recovery may_covid19_governor,"[('recovery may allah', 0.039020892142374246), ('recovery may', 0.03847087857176488), ('covid19', 0.03844041157945433), ('governor', 0.03570612517054353), ('nasiru leader', 0.03105431118040717), ('nasiru', 0.03105431118040717), ('safe may almighty', 0.03105431118040717), ('pray safe may', 0.03105431118040717), ('pray safe', 0.03105431118040717), ('care pray', 0.03105431118040717)]",positive
29,28,16,28_long life_grant long life_long life good_grant long,"[('long life', 0.05908320383655256), ('grant long life', 0.05728014568888328), ('long life good', 0.05537558210273717), ('grant long', 0.05443395467504072), ('long', 0.05269527243076838), ('life', 0.05210090339805436), ('life good health', 0.05143109081094885), ('life good', 0.05143109081094885), ('god', 0.0410276307701005), ('god grant long', 0.03995756783046691)]",positive
30,29,16,29_food_feeding_food items_items,"[('food', 0.061431599110265314), ('feeding', 0.04639213777444031), ('food items', 0.04208842655031199), ('items', 0.03748130045348782), ('donations', 0.034219915945544195), ('aid', 0.03349389968508093), ('ramadan feeding', 0.030583942489969006), ('covid19', 0.030128971237950695), ('relief', 0.02783573351423844), ('door', 0.024339865519778594)]",positive
31,30,15,30_shifa_grant shifa_allah swt grant_may allah swt,"[('shifa', 0.13225308074674935), ('grant shifa', 0.06889012117018879), ('allah swt grant', 0.059489325320116165), ('may allah swt', 0.05650136423848976), ('swt grant', 0.05597861635479037), ('allah swt', 0.05222929289098983), ('swt', 0.04980032177695594), ('health may allah', 0.04798167116124889), ('sick', 0.042735622650545625), ('may allah', 0.042157293195916885)]",positive
32,31,15,31_well comfort amidst_amidst uncertainty_times may never_safety well,"[('well comfort amidst', 0.06552928662121692), ('amidst uncertainty', 0.06552928662121692), ('times may never', 0.06552928662121692), ('safety well', 0.06552928662121692), ('times may', 0.06552928662121692), ('safety well comfort', 0.06552928662121692), ('reliant especially challenging', 0.06552928662121692), ('direction', 0.06552928662121692), ('direction completely reliant', 0.06552928662121692), ('reliant', 0.06552928662121692)]",positive
33,32,14,32_done best_done_last ramadan grant_best ability,"[('done best', 0.07197777281168913), ('done', 0.06581970572980853), ('last ramadan grant', 0.06279321703070741), ('best ability', 0.061771504442413167), ('done best ability', 0.061771504442413167), ('ramadan grant', 0.061771504442413167), ('ramadan grant us', 0.061771504442413167), ('ya allah done', 0.061771504442413167), ('allah done best', 0.061771504442413167), ('allah done', 0.061771504442413167)]",positive
34,33,12,33_pharmacy_charity_abstinence_fortunate time charity,"[('pharmacy', 0.1278036139614163), ('charity', 0.08093748598288883), ('abstinence', 0.07277208180892945), ('fortunate time charity', 0.07277208180892945), ('remind everyone', 0.07277208180892945), ('poor less fortunate', 0.07277208180892945), ('team pharmacy', 0.07277208180892945), ('ramadan remind everyone', 0.07277208180892945), ('pharmacy team', 0.07277208180892945), ('remind everyone poor', 0.07277208180892945)]",positive
35,34,12,34_eid_eid mubarak_mubarak_wealth,"[('eid', 0.05750953952454385), ('eid mubarak', 0.04884531555470121), ('mubarak', 0.038081263770341336), ('wealth', 0.036410836525320706), ('accept', 0.030817481327252438), ('health wealth', 0.029373857813918), ('good health wealth', 0.02412364100441554), ('allah accept', 0.021774430105489045), ('happiness', 0.021665069193074992), ('witness', 0.021617014192413526)]",positive
36,35,12,35_infrastructure_removing_access_public health,"[('infrastructure', 0.03463750093199261), ('removing', 0.03463750093199261), ('access', 0.029271612858630204), ('public health', 0.02860655073285081), ('public', 0.026159113815693132), ('hospitals', 0.025478797398718247), ('primary', 0.020427598159582328), ('medical', 0.02012958067783675), ('enabling collective', 0.019094555825392243), ('farms removing', 0.019094555825392243)]",positive
37,36,12,36_us_strength bear_challenges life_mercy favour,"[('us', 0.06583129453103895), ('strength bear', 0.05016983834927653), ('challenges life', 0.05016983834927653), ('mercy favour', 0.05016983834927653), ('us mercy favour', 0.05016983834927653), ('end beautiful', 0.04792334529987893), ('us end beautiful', 0.04792334529987893), ('end beautiful acts', 0.04792334529987893), ('let us end', 0.0472891759122184), ('us end', 0.0472891759122184)]",positive
38,37,12,37_mummy_morning_sound_sound health,"[('mummy', 0.04767758455475135), ('morning', 0.03455449709901919), ('sound', 0.02894311106286628), ('sound health', 0.027218018644136692), ('good sound', 0.025907395995626557), ('good sound health', 0.025907395995626557), ('good', 0.025096679414919887), ('god grant many', 0.022454305237399975), ('god', 0.02136350004596949), ('warm wishes mummy', 0.021216173139324716)]",positive
39,38,11,38_allah swt_swt_allah swt grant_may allah swt,"[('allah swt', 0.1112875974432713), ('swt', 0.1061120657717221), ('allah swt grant', 0.10140553274906), ('may allah swt', 0.09631225284236511), ('swt grant', 0.09542117654666446), ('swt grant good', 0.05380873156126811), ('may allah', 0.04572994516167256), ('allah', 0.04345476161918944), ('bless father grandma', 0.042072750123745624), ('father grandma', 0.042072750123745624)]",positive
40,39,10,39_us_us ameen_mind may_mercy,"[('us', 0.045615224194036144), ('us ameen', 0.04157977135100558), ('mind may', 0.03399490201592377), ('mercy', 0.03340991054965533), ('ameen', 0.02909380103023378), ('comings bestow', 0.02897820268103653), ('short comings bestow', 0.02897820268103653), ('failure ur punishment', 0.02897820268103653), ('good deeds overlook', 0.02897820268103653), ('unimaid jummahmubarak yaa', 0.02897820268103653)]",positive
41,40,10,40_year_new year_2020_new,"[('year', 0.0877242375799193), ('new year', 0.07075551616219639), ('2020', 0.04574973013954301), ('new', 0.04574855138907542), ('happy new year', 0.045536958309435986), ('happy new', 0.03705519475133144), ('amen happy new', 0.027568623190769633), ('name', 0.021680776310551597), ('jesus', 0.02159924627363486), ('everyone', 0.02159924627363486)]",positive
