,Topic,Count,TopicLabel,WordScore,Sentiment
10,9,33,9_test_rtpcr_rtpcr test_travel,"[('test', 0.06180449761480206), ('rtpcr', 0.03687906465543667), ('rtpcr test', 0.02920092591511997), ('travel', 0.025532175338735717), ('required', 0.02346539297387821), ('karnataka', 0.02065574196083806), ('maharashtra', 0.018846295584938354), ('report', 0.017437255037094306), ('covid19', 0.01688927155174752), ('test report', 0.016667611208537728)]",neutral
11,10,30,10_shift_wont_vehicles_hospital time,"[('shift', 0.03488943472329977), ('wont', 0.03488943472329977), ('vehicles', 0.03410101356657038), ('hospital time', 0.03368910765005437), ('ensure travel facility', 0.03368910765005437), ('facility safety', 0.03368910765005437), ('facility safety health', 0.03368910765005437), ('go hospital', 0.03368910765005437), ('waited', 0.03368910765005437), ('waited hours', 0.03368910765005437)]",neutral
12,11,24,11_west bengal_bus_train_west,"[('west bengal', 0.03070020034530798), ('bus', 0.030233155871337312), ('train', 0.030209824428851628), ('west', 0.030086183420322883), ('bengal', 0.030086183420322883), ('travel train', 0.029040607106174208), ('trains', 0.026775465324035665), ('health', 0.02257119901017015), ('advisory', 0.022152840149651788), ('service', 0.021163209109936118)]",neutral
13,12,23,12_tourism_something_something tourism_savetravelagents,"[('tourism', 0.05036823231988974), ('something', 0.028611588459857916), ('something tourism', 0.026943683333509463), ('savetravelagents', 0.02581915259869055), ('covid19', 0.025739899432230595), ('pls', 0.0243355969237914), ('navimumbai', 0.02368611699393832), ('navimumbai airport', 0.02368611699393832), ('pls something', 0.02368611699393832), ('govt', 0.020664246860037604)]",neutral
14,13,23,13_snacks_chinesevegetables_ootyvegetables exoticvegetables chinesevegetables_directsales,"[('snacks', 0.0858324510366288), ('chinesevegetables', 0.04754223181625258), ('ootyvegetables exoticvegetables chinesevegetables', 0.04754223181625258), ('directsales', 0.04754223181625258), ('helpfarmers', 0.04754223181625258), ('health fruits', 0.04754223181625258), ('indian snacks health', 0.04754223181625258), ('health fruits ootyvegetables', 0.04754223181625258), ('directsales viyabaari hillstationofindia', 0.04754223181625258), ('aromaticoils', 0.04754223181625258)]",neutral
15,14,21,14_modimangalmessage_empathetic_ayush_immunity,"[('modimangalmessage', 0.03586650309943623), ('empathetic', 0.03586650309943623), ('ayush', 0.03526359434321154), ('immunity', 0.03330328981243315), ('poor', 0.030887195734449972), ('employees', 0.03008223045855181), ('guidelines 4aarogya', 0.02982305176401347), ('app 5help', 0.02982305176401347), ('app 5help poor', 0.02982305176401347), ('hind modimangalmessage', 0.02982305176401347)]",neutral
16,15,16,15_covid19 pay_bonus frontline workers_ministers_ministers bonus frontline,"[('covid19 pay', 0.12789138383319407), ('bonus frontline workers', 0.12789138383319407), ('ministers', 0.12789138383319407), ('ministers bonus frontline', 0.12789138383319407), ('singapore ministers', 0.12789138383319407), ('bonus frontline', 0.12789138383319407), ('ministers bonus', 0.12789138383319407), ('singapore ministers bonus', 0.12789138383319407), ('cut singapore', 0.12789138383319407), ('covid19 pay cut', 0.12789138383319407)]",neutral
17,16,15,16_india_value travel_value_dental value,"[('india', 0.055833840266703), ('value travel', 0.041087141740249036), ('value', 0.03800402029656962), ('dental value', 0.036119591896914736), ('dental', 0.036119591896914736), ('dental value travel', 0.036119591896914736), ('health', 0.033757511716090254), ('information', 0.033747698411359245), ('planning', 0.0315992126345423), ('travel', 0.031038324588415694)]",neutral
18,17,14,17_gt_covid19_deal_government,"[('gt', 0.04440438641657753), ('covid19', 0.03965851171780714), ('deal', 0.024852543136677892), ('government', 0.02188102816059176), ('message must reach', 0.021747553051309227), ('reach government antigen', 0.021747553051309227), ('freely available', 0.021747553051309227), ('freely', 0.021747553051309227), ('bigger health issues', 0.021747553051309227), ('must reach', 0.021747553051309227)]",neutral
19,18,14,18_healthcare travel facilitation_travel facilitation_india_healthcare travel,"[('healthcare travel facilitation', 0.04566229875097747), ('travel facilitation', 0.04566229875097747), ('india', 0.045245578733236036), ('healthcare travel', 0.04375652151434792), ('facilitation', 0.04375652151434792), ('healthcare', 0.036816947819571025), ('cycling', 0.03327325758748154), ('travel facilitation india', 0.03327325758748154), ('facilitation india', 0.03327325758748154), ('travel', 0.03314179413668005)]",neutral
20,19,14,19_allowance_amp_hard area_workers hcws,"[('allowance', 0.048717819632298286), ('amp', 0.04543927539966087), ('hard area', 0.04061076908239108), ('workers hcws', 0.04061076908239108), ('area allowance', 0.04061076908239108), ('working covid', 0.04061076908239108), ('hard area allowance', 0.04061076908239108), ('workers', 0.03997410170386075), ('hcws', 0.038915824206721995), ('area', 0.03424927884294678)]",neutral
21,20,14,20_cooks duration travel_labours plumbers_welders_wataap,"[('cooks duration travel', 0.09301414980672379), ('labours plumbers', 0.09301414980672379), ('welders', 0.09301414980672379), ('wataap', 0.09301414980672379), ('general labours plumbers', 0.09301414980672379), ('wall painters', 0.09301414980672379), ('wall', 0.09301414980672379), ('categories worker', 0.09301414980672379), ('categories worker family', 0.09301414980672379), ('cooks', 0.09301414980672379)]",neutral
22,21,13,21_pandemic_covid pandemic_improve_covid,"[('pandemic', 0.05631002578091065), ('covid pandemic', 0.05327227530133205), ('improve', 0.052584141809104964), ('covid', 0.0446637450560345), ('sales', 0.03900880457704777), ('cash flow', 0.032897995283863335), ('cash flow operating', 0.032897995283863335), ('another try resilience', 0.032897995283863335), ('another try', 0.032897995283863335), ('improve response', 0.032897995283863335)]",neutral
23,22,13,22_health_countries_safer food_safer,"[('health', 0.048570934578847154), ('countries', 0.041850987339313965), ('safer food', 0.0369234883776694), ('safer', 0.0369234883776694), ('theme', 0.0369234883776694), ('food', 0.03627136852195543), ('world', 0.029148135338452973), ('recently completed cc', 0.02890497557452492), ('completed cc vra', 0.02890497557452492), ('completed cc', 0.02890497557452492)]",neutral
24,23,13,23_cities_public_crowd chennai citiy_corona virals spread,"[('cities', 0.07069701246563374), ('public', 0.04868752395422644), ('crowd chennai citiy', 0.04096700389890328), ('corona virals spread', 0.04096700389890328), ('virals spread cities', 0.04096700389890328), ('population held', 0.04096700389890328), ('held', 0.04096700389890328), ('distance works', 0.04096700389890328), ('cities travel native', 0.04096700389890328), ('travel native villages', 0.04096700389890328)]",neutral
25,24,12,24_forsale_property_residential property_residential,"[('forsale', 0.13254197960894656), ('property', 0.13061007888944154), ('residential property', 0.12342258020124039), ('residential', 0.12149681464153436), ('land forsale', 0.11412069168002438), ('land', 0.11412069168002438), ('residentialplot', 0.10461786507521366), ('near', 0.10230304069971116), ('residentialplot land', 0.07464715658695713), ('residentialplot land forsale', 0.07464715658695713)]",neutral
26,25,12,25_covid19_cases_karnataka_careful,"[('covid19', 0.04889405554250195), ('cases', 0.048210920882731725), ('karnataka', 0.044848426038257984), ('careful', 0.03897113959833958), ('travel history', 0.03853881670194598), ('history', 0.037373688365214985), ('years first thing', 0.03128072699160916), ('karnataka last', 0.03128072699160916), ('cases rise', 0.03128072699160916), ('malayalees', 0.03128072699160916)]",neutral
27,26,11,26_much omicron_recommend wearing masks_normally recommend wearing_scare recommending extreme,"[('much omicron', 0.043666386389309586), ('recommend wearing masks', 0.043666386389309586), ('normally recommend wearing', 0.043666386389309586), ('scare recommending extreme', 0.043666386389309586), ('scare recommending', 0.043666386389309586), ('recommending extreme', 0.043666386389309586), ('say worry much', 0.043666386389309586), ('say worry', 0.043666386389309586), ('covid19 experts', 0.043666386389309586), ('covid19 experts say', 0.043666386389309586)]",neutral
28,27,11,27_message us_variable message us_variable message_variable,"[('message us', 0.05331939756211223), ('variable message us', 0.05331939756211223), ('variable message', 0.05331939756211223), ('variable', 0.05198781199786613), ('message', 0.04499401161472496), ('whatsapp', 0.04332317666488844), ('product', 0.040757389885722986), ('us', 0.037757723478024204), ('name', 0.033889831550015306), ('catalog', 0.029655754160876218)]",neutral
29,28,10,28_husband_homely_test_husbands,"[('husband', 0.10315767280884992), ('homely', 0.07385425554767487), ('test', 0.06373463156763909), ('husbands', 0.0498455920104383), ('swab', 0.04615890971729679), ('served homely', 0.04127767332786626), ('upcountry traveller finds', 0.04127767332786626), ('upcountry traveller', 0.04127767332786626), ('upcountry', 0.04127767332786626), ('traveller finds difference', 0.04127767332786626)]",neutral
