,Topic,Count,TopicLabel,WordScore,Sentiment
11,10,384,10_bernie_sanders_supporters_healthcare,"[('bernie', 0.05852880959901804), ('sanders', 0.02752346955404058), ('supporters', 0.016987084264690717), ('healthcare', 0.014821884566591628), ('bernie supporters', 0.012658412112869395), ('bernie sanders', 0.010110385322706293), ('support bernie', 0.009752935595265706), ('bernies', 0.009129725159083581), ('warren', 0.009129725159083581), ('people', 0.009123002035191124)]",negative
12,11,336,11_lost_unemployment_trump_benefits,"[('lost', 0.027825223805280266), ('unemployment', 0.020832190985525696), ('trump', 0.017256325898421687), ('benefits', 0.01677580725954449), ('enhanced', 0.016597970075463583), ('unemployment benefits', 0.015900434652909932), ('gop', 0.014404176450778959), ('enhanced unemployment', 0.013055556670202487), ('election', 0.012423440709590127), ('enhanced unemployment benefits', 0.010893911279096925)]",negative
13,12,326,12_lgbtq_trans_people_transgender,"[('lgbtq', 0.032758993874256785), ('trans', 0.0214989249990292), ('people', 0.01133490261912395), ('transgender', 0.01131528872025045), ('support', 0.011038882141440944), ('community', 0.010794293324797213), ('pride', 0.009154536384008465), ('gender', 0.009102527565598695), ('health', 0.009093308235711405), ('rights', 0.008813371218310767)]",negative
14,13,318,13_cases_arizona_department health_department health services,"[('cases', 0.04384917937079613), ('arizona', 0.038186252889337316), ('department health', 0.03604595527751677), ('department health services', 0.03579118553518538), ('department', 0.03320156321274422), ('health services', 0.03305392773160004), ('services', 0.03098215070647338), ('deaths', 0.029097744398393292), ('dept health services', 0.025503337409391487), ('arizona department', 0.025095963782141694)]",negative
15,14,295,14_aviation_industry_aviation workers_aviation industry,"[('aviation', 0.13750582935444886), ('industry', 0.09409962391964097), ('aviation workers', 0.07470301244643322), ('aviation industry', 0.06875557855631638), ('frontline aviation', 0.06823258794725273), ('frontline aviation workers', 0.05478280410286708), ('industry supporting extension', 0.05422829322356787), ('people essential commerce', 0.05422829322356787), ('moves people', 0.05422829322356787), ('people essential', 0.05422829322356787)]",negative
16,15,287,15_donate_groups supporting_groups supporting people_workers coronavirus pandemic,"[('donate', 0.041754456835697444), ('groups supporting', 0.018731008011515244), ('groups supporting people', 0.01797740098509362), ('workers coronavirus pandemic', 0.01797740098509362), ('people workers coronavirus', 0.01797740098509362), ('supporting people workers', 0.01797740098509362), ('people workers', 0.01792088589568161), ('donate groups supporting', 0.017615792786062984), ('answered call donate', 0.017615792786062984), ('call donate groups', 0.017615792786062984)]",negative
17,16,278,16_supporters_trump_care_doesnt care,"[('supporters', 0.028829366481521627), ('trump', 0.02780716129464469), ('care', 0.017073949834644237), ('doesnt care', 0.015741344632758877), ('covid', 0.014662010450758418), ('trump supporters', 0.01346499954027679), ('doesnt', 0.013395888088400898), ('people', 0.012695858721934137), ('health', 0.009975641522602751), ('covid19', 0.009972289932794913)]",negative
18,17,276,17_republicans_trumpgenocide_trumpliedpeopledied_trump,"[('republicans', 0.09381470503721992), ('trumpgenocide', 0.08526050690534002), ('trumpliedpeopledied', 0.07157279985029472), ('trump', 0.0712652041565732), ('trumpliesamericansdie republicansarekillingus', 0.07004455713425141), ('trumpistheworstpresidentever trumpgenocide', 0.07004455713425141), ('gop trumpistheworstpresidentever trumpgenocide', 0.07004455713425141), ('gop trumpistheworstpresidentever', 0.07004455713425141), ('trumppandemic gopgenocide gop', 0.07004455713425141), ('trumpliedpeopledied trumpliesamericansdie republicansarekillingus', 0.07004455713425141)]",negative
19,18,230,18_insurance_medicareforall_medicare_healthcare,"[('insurance', 0.02591143695461149), ('medicareforall', 0.021957907124489983), ('medicare', 0.021113478425557317), ('healthcare', 0.018158013500767047), ('health insurance', 0.01509230680870994), ('support medicareforall', 0.013215416868028166), ('support', 0.013129973806113495), ('health', 0.012297251431222747), ('support medicare', 0.00942437130546316), ('americans', 0.008847265625290243)]",negative
20,19,222,19_veterans_vets_va_military,"[('veterans', 0.053656979126539404), ('vets', 0.018911682335333156), ('va', 0.018250755895481585), ('military', 0.01824023125874679), ('veteran', 0.017312324798768527), ('support', 0.01209144553948576), ('troops', 0.011923286076651794), ('benefits', 0.010132135225073996), ('support veterans', 0.00909631599213322), ('amp', 0.008547057735632699)]",negative
21,20,213,20_putin_ukraine_russia_russian,"[('putin', 0.037416675962180054), ('ukraine', 0.02654366206262217), ('russia', 0.02588491367571375), ('russian', 0.022571536985813344), ('trump', 0.0134180100409317), ('intel', 0.011363260004209131), ('campaign', 0.009715677299509227), ('support', 0.009711371603561425), ('putins', 0.009207410309217519), ('us', 0.007984719419766192)]",negative
22,21,201,21_hiring_want work_indian_indian health,"[('hiring', 0.09159825377496134), ('want work', 0.08762722835111551), ('indian', 0.07590583955704956), ('indian health', 0.07199682952846617), ('indian health service', 0.06680957762422031), ('health service hiring', 0.06437054779477505), ('service hiring', 0.06437054779477505), ('work indian health', 0.06260012492961442), ('work indian', 0.06260012492961442), ('want work indian', 0.06260012492961442)]",negative
23,22,199,22_union_unions_workers_worker,"[('union', 0.05433642346836525), ('unions', 0.042602759549336275), ('workers', 0.027877629338541078), ('worker', 0.023259254283566667), ('support', 0.014754523145779424), ('union workers', 0.010292621844670368), ('rights', 0.009687275134418628), ('support unions', 0.00947186308010061), ('union worker', 0.009159142886531812), ('benefits', 0.009156268998365318)]",negative
24,23,194,23_schools_school_public schools_public,"[('schools', 0.04617930098807528), ('school', 0.023707747137877648), ('public schools', 0.02269870495828125), ('public', 0.018944628004972573), ('support', 0.013212402734735902), ('vouchers', 0.011570882577963704), ('education', 0.010271683366813777), ('students', 0.009703614740983982), ('covid19', 0.008906780825453164), ('children', 0.008395643969460102)]",negative
25,24,187,24_gofundme_gofundme campaign_support gofundme campaign_support gofundme,"[('gofundme', 0.035949850044695975), ('gofundme campaign', 0.026219775921625985), ('support gofundme campaign', 0.025841194233189396), ('support gofundme', 0.025666506680680323), ('covid19', 0.023002909137565905), ('please', 0.02201106054882866), ('please support gofundme', 0.02162009050517314), ('please support', 0.018372099560381636), ('bollywood', 0.016392702864229558), ('covid19 relief', 0.015998068165298984)]",negative
26,25,184,25_black_mental_mental health_health,"[('black', 0.05198627639296067), ('mental', 0.024744931422248737), ('mental health', 0.02366026601627236), ('health', 0.02032480865395075), ('support', 0.010974461696354059), ('services', 0.010594892472339898), ('need', 0.00968367105639139), ('racism', 0.00936267194856655), ('health services', 0.009138897432074588), ('mental health services', 0.00877076576994936)]",negative
27,26,177,26_universal_healthcare_universal healthcare_support universal,"[('universal', 0.04572324095597734), ('healthcare', 0.039782718055635616), ('universal healthcare', 0.03339307199495515), ('support universal', 0.029751005521775696), ('support universal healthcare', 0.0223035872400174), ('support', 0.01678057239893468), ('health care', 0.01676812569134519), ('dont support', 0.015284437714113364), ('universal health care', 0.014275370361884773), ('dont', 0.014099160053551968)]",negative
28,27,174,27_child_child care_childcare_children,"[('child', 0.02606594106302857), ('child care', 0.025130495515021837), ('childcare', 0.022679665249341886), ('children', 0.020489871463154723), ('kids', 0.01681843522134381), ('parents', 0.014255896849251812), ('care', 0.014169550476493195), ('support', 0.011881002844981175), ('health', 0.011312828646298371), ('financial support', 0.010189631888162375)]",negative
29,28,171,28_covid_life support_icu_life,"[('covid', 0.023229557860700103), ('life support', 0.02122740622410206), ('icu', 0.015873216882604672), ('life', 0.015133322018693196), ('covid19', 0.014335464968445464), ('support', 0.013594133714588817), ('hospital', 0.012436061001615314), ('nurse', 0.010783331151312067), ('family', 0.01000048469390048), ('covidisserious', 0.00932514689757752)]",negative
30,29,164,29_trump_trump supporters_supporters_healthcare,"[('trump', 0.0384241416333516), ('trump supporters', 0.020087627962210378), ('supporters', 0.019534348628878803), ('healthcare', 0.018765013195327612), ('plan', 0.018229620841227985), ('care', 0.01624833485879795), ('health care', 0.015571466440052865), ('health', 0.011764285568186395), ('insurance', 0.010936071611121), ('health insurance', 0.009327004242196735)]",negative
31,30,156,30_texas_abbott_texans_mental health,"[('texas', 0.04823842663221966), ('abbott', 0.04264848862683156), ('texans', 0.02944589755672267), ('mental health', 0.02582881534616631), ('mental', 0.02556604654703617), ('mental health services', 0.022299180937967702), ('health', 0.01995900652114434), ('services', 0.019786492089461438), ('health services', 0.018294999842933625), ('services texas', 0.01339174010273987)]",negative
32,31,155,31_texas_state health services_state health_texas department,"[('texas', 0.08246242956814002), ('state health services', 0.06379805728369355), ('state health', 0.06162866420290855), ('texas department', 0.05907725930787902), ('department state', 0.058180180012273326), ('department state health', 0.058180180012273326), ('texas department state', 0.05538186277727969), ('department', 0.050671161597451005), ('state', 0.04894484111735277), ('health services', 0.03412850120815971)]",negative
33,32,151,32_jobs support economy_frontline workers keep_please pass extension_support economy pandemic,"[('jobs support economy', 0.12657062452688797), ('frontline workers keep', 0.12657062452688797), ('please pass extension', 0.12657062452688797), ('support economy pandemic', 0.12657062452688797), ('31 ensure', 0.12657062452688797), ('keep jobs support', 0.12657062452688797), ('march 31 ensure', 0.12657062452688797), ('workers keep jobs', 0.12642650708514389), ('economy pandemic', 0.12642650708514389), ('keep jobs', 0.12614117837000077)]",negative
34,33,137,33_cbd_immunesupport_hemp_cbd cbdoil,"[('cbd', 0.1057399189867644), ('immunesupport', 0.06464655892629224), ('hemp', 0.05701835862083287), ('cbd cbdoil', 0.054194268353147015), ('cbdoil', 0.054194268353147015), ('health wellness', 0.05362027763840928), ('wellness', 0.05294848640728202), ('vitamins', 0.05213145918269861), ('natural', 0.04707747383713241), ('drops', 0.047016909817323226)]",negative
35,34,137,34_canada_trudeau_canadians_conservative,"[('canada', 0.04582634876191926), ('trudeau', 0.022214434286907843), ('canadians', 0.016650880019605796), ('conservative', 0.011910509374237025), ('healthcare', 0.010954475446103815), ('billion', 0.01093629856608572), ('canadian', 0.009842225432252135), ('conservatives', 0.00949602770739112), ('health', 0.009258612110160104), ('support', 0.00875493256050803)]",negative
36,35,136,35_police_defund_services_defund police,"[('police', 0.06828426144168823), ('defund', 0.04002455332226406), ('services', 0.025329599920303567), ('defund police', 0.023742937671418076), ('defunding', 0.020060542534448916), ('community', 0.01822394864435088), ('health services', 0.01763631818252378), ('mental', 0.016920532796621115), ('mental health', 0.016226609392325283), ('health', 0.015197632272697619)]",negative
37,36,131,36_relief_bill_covid relief_gop,"[('relief', 0.03808813572381876), ('bill', 0.03131327882790199), ('covid relief', 0.021303068723869178), ('gop', 0.020904987825319417), ('relief bill', 0.020054792375754457), ('covid', 0.018353594815474123), ('covid19 relief', 0.017584798245494363), ('senate', 0.01644898592014756), ('covid19', 0.015185599739016517), ('trillion', 0.014886977995827425)]",negative
38,37,128,37_biden_trump_supporters_covid,"[('biden', 0.06400941472675502), ('trump', 0.014839390236147797), ('supporters', 0.013864940309668413), ('covid', 0.012519094195619813), ('bidens', 0.012337799589969752), ('joe biden', 0.010781568262477684), ('joe', 0.010117009838196215), ('hes', 0.009069479503488074), ('bill', 0.009029019278343282), ('biden supporters', 0.008856268587416387)]",negative
39,38,128,38_posted photo_photo_posted_cinden,"[('posted photo', 0.1997828267147444), ('photo', 0.19090121170998323), ('posted', 0.17869408624043256), ('cinden', 0.1462132796557203), ('health services', 0.08110376954396571), ('services cinden', 0.08078049724664789), ('services cinden group', 0.08078049724664789), ('integrative health', 0.08078049724664789), ('health services cinden', 0.08078049724664789), ('cinden integrative', 0.08078049724664789)]",negative
40,39,125,39_trump_god_hospital_jesus,"[('trump', 0.015471978493143287), ('god', 0.014544062635117951), ('hospital', 0.01423454303361753), ('jesus', 0.014109786180500005), ('prayers', 0.011510451444238816), ('supporters', 0.011095605398631013), ('care', 0.010569555308144987), ('trump supporters', 0.00910329311419851), ('pray', 0.008938488432339608), ('healthcare', 0.008853179551499122)]",negative
41,40,123,40_homeless_homelessness_housing_mental,"[('homeless', 0.04324485141605905), ('homelessness', 0.03133963727079957), ('housing', 0.03087525022023546), ('mental', 0.024248662080132554), ('mental health', 0.023347424346731847), ('services', 0.018649793518483997), ('mental health services', 0.018564403088512774), ('health', 0.015586939879066798), ('health services', 0.015083138098452496), ('addiction', 0.0133043391483482)]",negative
42,41,120,41_petition_sign petition_sign_petition via,"[('petition', 0.09831279953706007), ('sign petition', 0.0841451307145749), ('sign', 0.07501681246201196), ('petition via', 0.04840945124096849), ('sign petition via', 0.04840945124096849), ('via', 0.0358458479144845), ('covid19', 0.02989492797039891), ('workers', 0.0290565834897077), ('emergency', 0.023406113820627183), ('workers need help', 0.02180924240672634)]",negative
43,42,120,42_ptsd_need_health_covid19,"[('ptsd', 0.024134898240986972), ('need', 0.01331010318357506), ('health', 0.013140651171372131), ('covid19', 0.012990169832517775), ('support', 0.012904597170982168), ('death', 0.011872824747665519), ('services', 0.01067762712949404), ('healthcare', 0.010637812583619498), ('care', 0.009850778414280054), ('pandemic', 0.009762348907888184)]",negative
44,43,117,43_store_shop_sale_owned business,"[('store', 0.029158606760871404), ('shop', 0.029137743155567563), ('sale', 0.020267951612786352), ('owned business', 0.01838269612620981), ('vault offering', 0.018034779256443003), ('offering 25 entire', 0.018034779256443003), ('cant miss', 0.018034779256443003), ('tuh day', 0.018034779256443003), ('jamerias', 0.018034779256443003), ('25 entire', 0.018034779256443003)]",negative
45,44,116,44_public health service_health service_service_public health,"[('public health service', 0.040312046850130234), ('health service', 0.03142454992162401), ('service', 0.02956424797012853), ('public health', 0.027934964378421797), ('public', 0.023784853945062506), ('health', 0.020349921886748546), ('service act', 0.019632690056147137), ('health service act', 0.019632690056147137), ('military', 0.018966261741024153), ('commissioned corps', 0.01834193932698398)]",negative
46,45,116,45_marijuana_cannabis_drug_tobacco,"[('marijuana', 0.03300083775287411), ('cannabis', 0.025016542446708704), ('drug', 0.020757795327655187), ('tobacco', 0.014304986954949535), ('use', 0.014268897914345909), ('health', 0.014069906836459008), ('medical marijuana', 0.013676458632796575), ('drugs', 0.012766368580112132), ('medical', 0.011026456432186093), ('public', 0.010221400058805355)]",negative
47,46,114,46_china_chinese_world_communist,"[('china', 0.06869974990746153), ('chinese', 0.02078148891998376), ('world', 0.020219406796295986), ('communist', 0.018788439320435665), ('world health', 0.01506291576499158), ('health organization', 0.011763414572935225), ('world health organization', 0.011214242271975434), ('organization', 0.011022169126455187), ('news world', 0.010778496230473), ('probe', 0.010271840523723656)]",negative
48,47,108,47_twitter_nurse misty_misty_nurse,"[('twitter', 0.06287893515593235), ('nurse misty', 0.04481349748887833), ('misty', 0.04452374807538511), ('nurse', 0.026077321081189448), ('posted shes', 0.02456587108557333), ('democrats los angeles', 0.02456587108557333), ('democrats los', 0.02456587108557333), ('emergency room four', 0.02456587108557333), ('day attacked', 0.02456587108557333), ('room four five', 0.02456587108557333)]",negative
49,48,107,48_1621_terrorists_seditioncaucus_support domestic terrorists,"[('1621', 0.14892523271793512), ('terrorists', 0.09325357580055749), ('seditioncaucus', 0.08865448811330073), ('support domestic terrorists', 0.0872109029887622), ('support domestic', 0.08691040664473088), ('domestic terrorists', 0.08610629917820077), ('resign', 0.07809922789546431), ('domestic', 0.07676556374777165), ('gophypocrisy', 0.07233284235328945), ('resignbanks', 0.06702122438268615)]",negative
50,49,104,49_students_student_student health_health,"[('students', 0.05560295878985824), ('student', 0.03088613452379374), ('student health', 0.02259670842264087), ('health', 0.022304775950141017), ('mental', 0.02214869705777307), ('mental health', 0.021694780519931067), ('tested positive', 0.020622673475857445), ('health services', 0.020556038062953547), ('services', 0.020087510843032903), ('positive', 0.018598947471279534)]",negative
