,Topic,Count,TopicLabel,WordScore,Sentiment
28,27,148,27_weight_health_fitness_lost,"[('weight', 0.01764003864186379), ('health', 0.01563253238702543), ('fitness', 0.015442267321033614), ('lost', 0.012357207160947311), ('lbs', 0.012094385844763259), ('food', 0.011742423536868649), ('pounds', 0.01142927227687382), ('workout', 0.010856568634271131), ('healthy', 0.00932094646450505), ('exercise', 0.0088248409819143)]",negative
29,28,143,28_sales_sale_selling_sell,"[('sales', 0.029011147352103174), ('sale', 0.019783797149915655), ('selling', 0.010435944924152443), ('sell', 0.009870042206732349), ('lost', 0.008938084654038746), ('sold', 0.00847039246307678), ('covid', 0.00835449085846113), ('get', 0.007427405579376834), ('buy', 0.0071574678247054), ('covid19', 0.007132771404290748)]",negative
30,29,141,29_coronavirus_coronavirusoutbreak_covid19_democrats coronavirus covid19,"[('coronavirus', 0.0414554808140753), ('coronavirusoutbreak', 0.01745179997878159), ('covid19', 0.016469842031758258), ('democrats coronavirus covid19', 0.015163243333776411), ('democrats coronavirus', 0.015163243333776411), ('stayhomesavelives stayhome', 0.015163243333776411), ('coronavirus covid19 coronavirusoutbreak', 0.015163243333776411), ('covid19 coronavirusoutbreak stayhomesavelives', 0.015163243333776411), ('coronavirusoutbreak stayhomesavelives stayhome', 0.015163243333776411), ('coronavirusoutbreak stayhomesavelives', 0.015163243333776411)]",negative
31,30,139,30_cases_case_confirmed_el,"[('cases', 0.041940500787088435), ('case', 0.03194153424939146), ('confirmed', 0.030757404502265235), ('el', 0.02974486970713999), ('san antonio', 0.024168572553552172), ('antonio', 0.023502627901227827), ('paso', 0.023455512830937934), ('el paso', 0.023455512830937934), ('covid19', 0.021776603196895648), ('san', 0.02022547088040732)]",negative
32,31,134,31_registered_registered nurse_rn_nurse,"[('registered', 0.13262794301168362), ('registered nurse', 0.1313448999381401), ('rn', 0.10882664119558691), ('nurse', 0.09059955302523845), ('travel registered nurse', 0.06344784279440131), ('travel registered', 0.06344784279440131), ('rn travel registered', 0.06042106172755175), ('rn travel', 0.059447109820621534), ('sign', 0.05790095496460718), ('sign onbonus', 0.05114622509718693)]",negative
33,32,129,32_hospitals_nurses_talk hospitals_nurses deployed country,"[('hospitals', 0.10670968388736685), ('nurses', 0.06358092872679252), ('talk hospitals', 0.057895618455572194), ('nurses deployed country', 0.057895618455572194), ('country help hospitals', 0.057895618455572194), ('staff nurses deployed', 0.057895618455572194), ('free hospitals', 0.057895618455572194), ('vaccine free hospitals', 0.057895618455572194), ('covid19 surge vaccine', 0.057895618455572194), ('fight covid19 surge', 0.057895618455572194)]",negative
34,33,124,33_paid_denmark_paid sick_sick leave,"[('paid', 0.038335697055423786), ('denmark', 0.03641554545579315), ('paid sick', 0.031095020367987163), ('sick leave', 0.028660570876972453), ('leave', 0.027755526293917348), ('mcdonalds', 0.027565734578662043), ('paid sick leave', 0.02744382286893806), ('sick', 0.027220876976587968), ('pension', 0.02597948078018857), ('wages', 0.02588662488618325)]",negative
35,34,118,34_flight_plane_airline_travel,"[('flight', 0.023937842438930705), ('plane', 0.019167431290040688), ('airline', 0.01735454619975339), ('travel', 0.016379500705877133), ('air', 0.01549256352067721), ('airlines', 0.012309600005614324), ('fly', 0.012285530258657789), ('flights', 0.012196540275541344), ('air travel', 0.01157435860238671), ('flight attendants', 0.010754746791929247)]",negative
36,35,117,35_results_time send brandon_faxed results_sorry results fell,"[('results', 0.10084479129651683), ('time send brandon', 0.06386931844109174), ('faxed results', 0.06386931844109174), ('sorry results fell', 0.06386931844109174), ('another message nurse', 0.06386931844109174), ('threw crack locate', 0.06386931844109174), ('back maybe need', 0.06386931844109174), ('threw crack', 0.06386931844109174), ('sorry results', 0.06386931844109174), ('answer phone left', 0.06386931844109174)]",negative
37,36,117,36_jobs_passenger_still 20 last_continues threaten,"[('jobs', 0.08979969187989378), ('passenger', 0.04693336735348996), ('still 20 last', 0.04667678964212862), ('continues threaten', 0.04667678964212862), ('protect jobs', 0.04667678964212862), ('passenger travel still', 0.04667678964212862), ('continues threaten health', 0.04667678964212862), ('passenger travel', 0.04667678964212862), ('health jobs amp', 0.04667678964212862), ('amp industry passenger', 0.04667678964212862)]",negative
38,37,116,37_florida_desantis_unvaccinated_vaccinated,"[('florida', 0.06196361519817757), ('desantis', 0.01549153026383376), ('unvaccinated', 0.013724466542488682), ('vaccinated', 0.01227708669645261), ('covid', 0.011981104657186738), ('case', 0.010928346281053932), ('covid19', 0.009876321361377366), ('coronavirus', 0.009720281268000805), ('amp', 0.009704794850999543), ('state', 0.009563653177750518)]",negative
39,38,113,38_frontline_frontline worker_bonus_frontline worker bonus,"[('frontline', 0.060063304278968964), ('frontline worker', 0.050482087330599425), ('bonus', 0.03542012575088902), ('frontline worker bonus', 0.03204972950689647), ('worker', 0.0320326111017003), ('worker bonus', 0.030611009199196522), ('workers', 0.02773640835212046), ('bonus pay', 0.023279581075442216), ('bonus check', 0.022492350444890133), ('worker bonus pay', 0.020774510451863057)]",negative
40,39,104,39_abortion_abortions_women_access,"[('abortion', 0.0640993953117216), ('abortions', 0.02372424729741917), ('women', 0.023404252472231313), ('access', 0.018653795688633693), ('state', 0.018493193650323744), ('healthcare', 0.017987784355159124), ('reproductive', 0.014754532417397243), ('womens', 0.011883457855771872), ('state legislators', 0.011695593463445234), ('roe', 0.010278225551479342)]",negative
41,40,100,40_message_co worker_worker_messages,"[('message', 0.030483149158754913), ('co worker', 0.02144353873740087), ('worker', 0.020620987396665045), ('messages', 0.018759557663945686), ('co', 0.01847815672635723), ('send', 0.01501568222499624), ('appreciate', 0.014335619628897104), ('phone', 0.014014637608269863), ('im', 0.013209695213083118), ('sent', 0.011190543986687033)]",negative
42,41,99,41_worker_jobs_sex_factory worker,"[('worker', 0.038051932887629134), ('jobs', 0.018360020058847907), ('sex', 0.01805387306789426), ('factory worker', 0.014389123873856213), ('factory', 0.01384480859390905), ('lifeguard', 0.013502382600903843), ('sales', 0.012681017179931363), ('sex worker', 0.011907408197484676), ('cashier', 0.011224453860568948), ('work', 0.010807861859185183)]",negative
43,42,90,42_alcohol_sales_alcohol sales_liquor,"[('alcohol', 0.049159677232466996), ('sales', 0.03518103957456191), ('alcohol sales', 0.033569888466454645), ('liquor', 0.02328043025577976), ('restaurants', 0.017768919449791438), ('beer', 0.017171515285618697), ('health', 0.01375684436274711), ('liquor sales', 0.012624744715699146), ('covid19', 0.010913609909908195), ('governor', 0.010560906809782448)]",negative
44,43,89,43_signing_signing bonus_bonus_arkansas,"[('signing', 0.04956903393315929), ('signing bonus', 0.04833694336075856), ('bonus', 0.04320704994826997), ('arkansas', 0.036191195646090996), ('cap', 0.03458835737077192), ('salary', 0.033670277449131675), ('25000 signing', 0.028684146990798794), ('25000 signing bonus', 0.028684146990798794), ('arkansas hospital', 0.028684146990798794), ('offering 25000', 0.028684146990798794)]",negative
45,44,88,44_message_covid19_thank_covid19 outbreak,"[('message', 0.022655275257933337), ('covid19', 0.020167153508275415), ('thank', 0.01664050154318113), ('covid19 outbreak', 0.013011420024697521), ('hospital help hello', 0.011408647138881203), ('hospital covid19 outbreak', 0.011408647138881203), ('outbreak struggling enough', 0.011408647138881203), ('hospital help', 0.011408647138881203), ('enough supplies keep', 0.011408647138881203), ('struggling enough supplies', 0.011408647138881203)]",negative
46,45,86,45_earn_sign today_lets earn_earned,"[('earn', 0.06154084510826323), ('sign today', 0.059291403402811714), ('lets earn', 0.05353876721224194), ('earned', 0.051937241746613176), ('earn money social', 0.04978344782366379), ('site lets', 0.04978344782366379), ('im inviting join', 0.04978344782366379), ('social media earned', 0.04978344782366379), ('inviting join', 0.04978344782366379), ('im inviting', 0.04978344782366379)]",negative
47,46,83,46_italy_coronavirus_travel_milan,"[('italy', 0.09727222658326017), ('coronavirus', 0.01868107700252516), ('travel', 0.01590972420968452), ('milan', 0.014703031782616865), ('health', 0.014052852835744197), ('slammed coronavirus', 0.013416259639494972), ('pass wednesday', 0.013416259639494972), ('slammed coronavirus pandemic', 0.013416259639494972), ('western nation', 0.013416259639494972), ('western nation slammed', 0.013416259639494972)]",negative
48,47,81,47_case_confirmed_traveled_woman,"[('case', 0.052147137535521), ('confirmed', 0.044096977884155696), ('traveled', 0.033665666995432074), ('woman', 0.029765281137005373), ('60s', 0.029293943973615615), ('coronavirus', 0.027745213218391445), ('20s', 0.02649508698591223), ('county', 0.026310522080577974), ('breaking', 0.024124707206979314), ('officials', 0.02233725802419458)]",negative
49,48,81,48_dog_dogs_vet_pets,"[('dog', 0.03772706735414569), ('dogs', 0.032372350631629215), ('vet', 0.021487027208531937), ('pets', 0.017782760361199173), ('lost', 0.01599158028074921), ('cat', 0.015912216528598668), ('animal', 0.011382557091616105), ('lost dog', 0.011202353793356228), ('puppies', 0.010746416837157716), ('get', 0.010648035079812625)]",negative
50,49,80,49_sales_india_home sales_delhi,"[('sales', 0.03433990806899362), ('india', 0.02395615395237728), ('home sales', 0.01768469381980301), ('delhi', 0.01745681516413863), ('covid19', 0.017150502603848494), ('demand', 0.016597760335988674), ('new delhi', 0.01644312384284538), ('vegetables fruits', 0.0159552641781751), ('demand vegetables', 0.0159552641781751), ('demand vegetables fruits', 0.0159552641781751)]",negative
