,Topic,Count,TopicLabel,WordScore,Sentiment
10,9,377,9_career_benefits_competitive_starts colleagues,"[('career', 0.02844061304861774), ('benefits', 0.027497411954524008), ('competitive', 0.025229350011777882), ('starts colleagues', 0.021642379386359007), ('healthcare starts colleagues', 0.021642379386359007), ('fair smart', 0.021642379386359007), ('health life career', 0.021642379386359007), ('healthcare starts', 0.021642379386359007), ('focus keeping benefits', 0.021642379386359007), ('keeping benefits fair', 0.021642379386359007)]",positive
11,10,362,10_campaign_message_gop_election,"[('campaign', 0.024629604079506047), ('message', 0.01676571432637846), ('gop', 0.016504145923892016), ('election', 0.012000858625365998), ('vote', 0.011796904355498796), ('biden', 0.011733292554718874), ('voters', 0.009093683109134066), ('poll', 0.008442413745410582), ('trump', 0.00800237740688909), ('florida', 0.007154940640023078)]",positive
12,11,345,11_thanksgiving_happy thanksgiving_holiday_thankful,"[('thanksgiving', 0.0713281067814115), ('happy thanksgiving', 0.03993137770667158), ('holiday', 0.028539392864741785), ('thankful', 0.026420780081483485), ('happy', 0.026254301975023726), ('safe', 0.018779378569759135), ('healthy', 0.016845898183877488), ('family', 0.015639013103234924), ('everyone', 0.014397011357247238), ('thanksgiving holiday', 0.013090617734195321)]",positive
13,12,309,12_labor_nurse_art_wedding,"[('labor', 0.013800932268766351), ('nurse', 0.010579877278255793), ('art', 0.010551410704590976), ('wedding', 0.01044559303244023), ('link bio', 0.009570300968732156), ('labor day', 0.009536502749575106), ('bio', 0.00951667222726847), ('health', 0.009415022029074873), ('bonus cvs health', 0.009100890259951321), ('bonus cvs', 0.009100890259951321)]",positive
14,13,308,13_gift_enter_giveaway_bonus entry,"[('gift', 0.043830727400039564), ('enter', 0.025276540516818134), ('giveaway', 0.020580816991667566), ('bonus entry', 0.015387400059464304), ('win', 0.01458934496263737), ('chance win', 0.014291025969362138), ('give gift', 0.014185509617877257), ('entry', 0.014036113033037916), ('ill get bonus', 0.013813510737112027), ('giveaway chance win', 0.013813510737112027)]",positive
15,14,288,14_testing_covid19_test_covid19 testing,"[('testing', 0.03435208466015695), ('covid19', 0.02446210584111341), ('test', 0.02366490782879504), ('covid19 testing', 0.015838972209323343), ('free', 0.01287045944272473), ('tested', 0.012319367590752178), ('covid', 0.011016317496545028), ('results', 0.01090618744367679), ('tests', 0.010707225191679597), ('get tested', 0.010544109723756703)]",positive
16,15,267,15_nurse_registered_registered nurse_signon,"[('nurse', 0.03128316154312292), ('registered', 0.024296289111729055), ('registered nurse', 0.023778326078736634), ('signon', 0.022050372238138414), ('rn', 0.021449104290958285), ('bonus', 0.01887840987304982), ('signon bonus', 0.018216524627907377), ('yoga', 0.017779733177190688), ('nurse rn', 0.016014129274694727), ('sign', 0.015804657232314473)]",positive
17,16,265,16_jobs titles_titles like_jobs titles like_titles,"[('jobs titles', 0.03177830606610913), ('titles like', 0.03177830606610913), ('jobs titles like', 0.03177830606610913), ('titles', 0.03140497068355847), ('follow us', 0.03003867660287358), ('jobs', 0.023915374687983364), ('day time new', 0.02356776715271772), ('us view jobs', 0.02356776715271772), ('new career follow', 0.02356776715271772), ('follow us view', 0.02356776715271772)]",positive
18,17,250,17_housing_vouchers_voucher_homeless,"[('housing', 0.043395673014486026), ('vouchers', 0.029115231203171544), ('voucher', 0.021644105811399018), ('homeless', 0.012977569292359764), ('housing vouchers', 0.009397360709272103), ('homelessness', 0.009092273264521625), ('assistance', 0.008080474701408743), ('rental', 0.008064417671025552), ('affordable', 0.008003064222392374), ('affordable housing', 0.007995705852101753)]",positive
19,18,245,18_episode_podcast_bonus episode_bonus,"[('episode', 0.045301314817902456), ('podcast', 0.037491883931042615), ('bonus episode', 0.024528828462059386), ('bonus', 0.02244781780599529), ('listen', 0.01503457960055792), ('nurse', 0.01046726668554673), ('ft nebraska spine', 0.009894458473166633), ('nebraska spine', 0.009894458473166633), ('ft nebraska', 0.009894458473166633), ('spine hospital', 0.009894458473166633)]",positive
20,19,239,19_schools_education_vouchers_school,"[('schools', 0.023924380292597556), ('education', 0.023052851583671565), ('vouchers', 0.02014185945222005), ('school', 0.017583125198360552), ('public', 0.017008649555693398), ('voucher', 0.014392294299575996), ('allowances', 0.014019950420249502), ('students', 0.012731983932213108), ('predatory', 0.011917992013933225), ('private', 0.011475752417067343)]",positive
21,20,233,20_frontline_workers_frontline workers_frontline worker,"[('frontline', 0.042259601076369176), ('workers', 0.03122563643179923), ('frontline workers', 0.02500193483285018), ('frontline worker', 0.021774308039097627), ('worker', 0.017164634570436224), ('front', 0.012765203275302686), ('pay', 0.011553056276328475), ('bonus', 0.011038240669433378), ('bonus pay', 0.010704801395073885), ('applications', 0.009650505095932741)]",positive
22,21,232,21_message_health_public_public health,"[('message', 0.03769655104478016), ('health', 0.023154432964144742), ('public', 0.020876978783647717), ('public health', 0.020067419776026618), ('health care', 0.015598792223738797), ('care', 0.015590170631098865), ('important', 0.014453840600745534), ('messages', 0.013303337940817839), ('healthcare', 0.012173733567178026), ('health care workers', 0.0100397664445885)]",positive
23,22,223,22_registered nurse rn_registered nurse_registered_nurse rn,"[('registered nurse rn', 0.038574755654226016), ('registered nurse', 0.037977719995055295), ('registered', 0.03777840128849685), ('nurse rn', 0.03663237279546247), ('nurse', 0.030756502404346915), ('rn', 0.03007134834658918), ('lmh', 0.028349701370449076), ('lmh health', 0.028349701370449076), ('sign', 0.027124935023851337), ('sign bonus', 0.026985441125674147)]",positive
24,23,214,23_mom_moms_dad_day,"[('mom', 0.016375866752024893), ('moms', 0.015651038504648062), ('dad', 0.013709400632688721), ('day', 0.013431004551520942), ('dads', 0.012729947590472834), ('mothers', 0.011797341726187207), ('fathers', 0.011138704141663729), ('pilotescort', 0.009167995473503604), ('highpole', 0.009167995473503604), ('windenergy', 0.009167995473503604)]",positive
25,24,211,24_quarantine_travel_time_health,"[('quarantine', 0.05584032339798505), ('travel', 0.012945887148114234), ('time', 0.009733308352905654), ('health', 0.008193081471049421), ('one', 0.00796450787317052), ('day', 0.007115409062031881), ('traveling', 0.006841544996297735), ('healthy', 0.006812853060505151), ('good', 0.006539519803971249), ('disney', 0.0064437548558096865)]",positive
26,25,209,25_covid19_heroes_pandemic_message,"[('covid19', 0.026679209091995622), ('heroes', 0.016146239005543784), ('pandemic', 0.015675143462289022), ('message', 0.011187812801606866), ('healthcare', 0.00965262856070294), ('supporting', 0.00950176027583157), ('workers', 0.009447157045415717), ('battling', 0.009248852660428736), ('healthcare workers', 0.0084989923234264), ('fighting', 0.008305112184819913)]",positive
27,26,202,26_pets_veterinary_pet_dog,"[('pets', 0.019546630257601175), ('veterinary', 0.01794629630980748), ('pet', 0.017347369066706527), ('dog', 0.016188410005208625), ('dogs', 0.013110375102479742), ('vet', 0.012718759666171362), ('bonus', 0.008794019456199577), ('holiday', 0.008182946628189372), ('hospital', 0.007939355986035035), ('cats', 0.007899901075918253)]",positive
28,27,197,27_canada_public health agency_health agency_agency canada guidance,"[('canada', 0.06208431980228618), ('public health agency', 0.0361428748228968), ('health agency', 0.03585376726343504), ('agency canada guidance', 0.03497335888356749), ('travellers coming', 0.03497335888356749), ('travellers coming canada', 0.03497335888356749), ('guidance travellers coming', 0.03497335888356749), ('coming canada please', 0.03497335888356749), ('coming canada', 0.03497335888356749), ('canada guidance', 0.03497335888356749)]",positive
29,28,189,28_kettering_kettering health_kettering health network_bonus rn,"[('kettering', 0.06952357555628703), ('kettering health', 0.046888973569560205), ('kettering health network', 0.045414952815446774), ('bonus rn', 0.04410033071969215), ('health network', 0.043847372118508275), ('link bio', 0.04043808932381196), ('bio', 0.040211487898766135), ('network', 0.03993345973228223), ('oh', 0.0379394307970194), ('link', 0.03736499738039339)]",positive
30,29,188,29_pray_prayer_travels_prayer team,"[('pray', 0.07597114688602227), ('prayer', 0.04845645657206135), ('travels', 0.041095012314019276), ('prayer team', 0.033569376753576866), ('pray4musicians', 0.03245853644254206), ('prayers', 0.031242114655239208), ('pray4musicians prayer', 0.026367732603402708), ('pray4musicians prayer team', 0.026367732603402708), ('tonight', 0.025139403541332046), ('safe travels', 0.024442790817474656)]",positive
31,30,184,30_closed_holiday_safe_happy,"[('closed', 0.05552766378121924), ('holiday', 0.02592137511253369), ('safe', 0.02170095509396946), ('happy', 0.021335808445246438), ('reopen', 0.018619048168258264), ('monday', 0.0164577515754694), ('closed today', 0.014633862492861263), ('healthy', 0.014398081924563119), ('observance', 0.013608245584076369), ('open', 0.013344979101372409)]",positive
32,31,180,31_positive impact community_impact community_impact community find_community find rewarding,"[('positive impact community', 0.02996936516346785), ('impact community', 0.02981301489206953), ('impact community find', 0.02954345772681559), ('community find rewarding', 0.02954345772681559), ('community find', 0.029461924607176036), ('career empath health', 0.02786351852909619), ('rewarding career empath', 0.02786351852909619), ('career empath', 0.02786351852909619), ('find rewarding career', 0.027808314199880172), ('positive impact', 0.027670826581000757)]",positive
33,32,174,32_jobs hiring_jobs_hiring_veterinarian,"[('jobs hiring', 0.07770076470793101), ('jobs', 0.05811345492888864), ('hiring', 0.05764006350735739), ('veterinarian', 0.04624096695016108), ('animal', 0.03610612812312416), ('animal hospital', 0.034782777353146124), ('bonus', 0.030553250525151468), ('hospital', 0.02885697680676928), ('hiring veterinarian', 0.02745636437709587), ('jobs hiring veterinarian', 0.02678402823929916)]",positive
34,33,174,33_learn apply_spartanburg_spartanburg regional healthcare_spartanburg regional,"[('learn apply', 0.053412003143393796), ('spartanburg', 0.051026371485484154), ('spartanburg regional healthcare', 0.04156811789792946), ('spartanburg regional', 0.04156811789792946), ('regional healthcare', 0.04156811789792946), ('healthcare currently', 0.04023393569161261), ('move time spartanburg', 0.04023393569161261), ('year experience click', 0.04023393569161261), ('experience click learn', 0.04023393569161261), ('healthcare currently offering', 0.04023393569161261)]",positive
35,34,173,34_dental_dentist_health_health guarantee,"[('dental', 0.02285077620163642), ('dentist', 0.016754847049921757), ('health', 0.0157682230556137), ('health guarantee', 0.013406116610019439), ('dental health', 0.01308232034698868), ('puppies', 0.012702182343462088), ('health guarantee health', 0.012618430123836871), ('come 1yr', 0.012618430123836871), ('puppies come', 0.012618430123836871), ('guarantee health', 0.012618430123836871)]",positive
36,35,169,35_latest job opening_panera_latest job_hiring read,"[('latest job opening', 0.022656583618573405), ('panera', 0.022494219940425775), ('latest job', 0.02241187939748937), ('hiring read', 0.02162105765490037), ('hiring read latest', 0.02162105765490037), ('bonus', 0.021464023624662147), ('job opening', 0.021075043699633648), ('latest', 0.020740314133786474), ('weekend', 0.020429571007517435), ('read latest job', 0.020249981173690756)]",positive
37,36,166,36_heroes_truck_schealthcareheroes_hashtag schealthcareheroes,"[('heroes', 0.09045761671281237), ('truck', 0.08840691963557887), ('schealthcareheroes', 0.07769254232477929), ('hashtag schealthcareheroes', 0.0759279319278171), ('using hashtag schealthcareheroes', 0.0759279319278171), ('using hashtag', 0.07556250039796411), ('hashtag', 0.07427845586944169), ('route', 0.07000051235110134), ('using', 0.061057159001474355), ('heroes truck', 0.06082999983175743)]",positive
38,37,162,37_safe_stay_message_healthy,"[('safe', 0.03786125949356931), ('stay', 0.03686619706972211), ('message', 0.03603145036984962), ('healthy', 0.02954696784908339), ('stay safe', 0.026001058014161058), ('safe healthy', 0.019331636328580797), ('messages', 0.016610288019685695), ('stay healthy', 0.015179220358189666), ('please', 0.014873030759134275), ('thank', 0.014603545854833004)]",positive
39,38,150,38_bonus_bonus track_track_song,"[('bonus', 0.03221163984977282), ('bonus track', 0.029447319829918647), ('track', 0.027216553727441955), ('song', 0.022636473721114363), ('bonus tracks', 0.01766947886269751), ('tracks', 0.01720977619752967), ('album', 0.016802710002498365), ('songs', 0.014083555152615728), ('version', 0.013906898041449177), ('vinyl', 0.011945417249889713)]",positive
40,39,148,39_sunset_stayfit_travelphotography_createhealth,"[('sunset', 0.033473670431823484), ('stayfit', 0.0328838140457926), ('travelphotography', 0.03186324371189439), ('createhealth', 0.02977396616700396), ('beach', 0.02917245733140995), ('stayfit health', 0.026974797518195766), ('ocean', 0.026924474042988457), ('beachvolleyball', 0.025555390404186272), ('stayfit health createhealth', 0.024121639380886427), ('beachlifestyle', 0.024121639380886427)]",positive
41,40,145,40_art_chicago_public_level chicago department,"[('art', 0.02985805416074214), ('chicago', 0.02913067075134736), ('public', 0.028374074602950775), ('level chicago department', 0.0201053675666519), ('travelers chicago amp', 0.0201053675666519), ('public indoor spaces', 0.0201053675666519), ('spaces chicagoincl public', 0.0201053675666519), ('health cdph', 0.0201053675666519), ('covid19 community level', 0.0201053675666519), ('cdph', 0.0201053675666519)]",positive
42,41,142,41_onbonus_sign onbonus_licensed practical nurse_practical nurse,"[('onbonus', 0.11110860495036709), ('sign onbonus', 0.10956843968732045), ('licensed practical nurse', 0.10706615923475196), ('practical nurse', 0.10675533956002733), ('licensed practical', 0.1062992979071746), ('practical', 0.10290334692514981), ('nurse', 0.10066956523078081), ('licensed', 0.09424773995713798), ('lpn', 0.08744643036710918), ('nurse lpn', 0.08404325854593461)]",positive
43,42,140,42_20k signonbonus_infusion 20k_clinical nurse iii_infusion 20k signonbonus,"[('20k signonbonus', 0.059086946166179814), ('infusion 20k', 0.059086946166179814), ('clinical nurse iii', 0.059086946166179814), ('infusion 20k signonbonus', 0.059086946166179814), ('clinical nurse', 0.05747426425496519), ('nurse iii', 0.05716350763101517), ('infusion', 0.05696217748819422), ('hiring careers healthcare', 0.056018380858888564), ('cityofhope', 0.056018380858888564), ('hiring careers', 0.05584101422410266)]",positive
44,43,136,43_supplements_nutrition_sale_health,"[('supplements', 0.029596905594742734), ('nutrition', 0.021288412147595682), ('sale', 0.020863157710492623), ('health', 0.019957325151823933), ('keto', 0.01781792761040822), ('protein', 0.012570057479880149), ('fitness', 0.012065541770139125), ('natural', 0.01071721486441569), ('products', 0.01048581990770674), ('vitamins', 0.01007287050265385)]",positive
45,44,132,44_atrium health_atrium_nc_winstonsalem nc,"[('atrium health', 0.06371668003845134), ('atrium', 0.06345587744299981), ('nc', 0.06028000916723527), ('winstonsalem nc', 0.05636756770018589), ('winstonsalem', 0.05290187091358546), ('generalscience', 0.03631624447662901), ('link bio', 0.03045933660236672), ('bio', 0.03028865274475967), ('link', 0.028144579810445578), ('health', 0.023272239161054434)]",positive
46,45,131,45_cbd_hemp_cbdoil_cbd health,"[('cbd', 0.10078438595560123), ('hemp', 0.02680348372362655), ('cbdoil', 0.025875134218700604), ('cbd health', 0.024386910533320687), ('wellness', 0.021126907424295464), ('cbd cbdoil', 0.02111692393349268), ('health boutique', 0.0210083855678248), ('cbd health boutique', 0.0210083855678248), ('health', 0.019485706781614272), ('boutique', 0.01931203974994179)]",positive
47,46,125,46_driver_penske_penske logistics_logistics,"[('driver', 0.08576263836873492), ('penske', 0.0853994779801229), ('penske logistics', 0.07019450200656055), ('logistics', 0.06999142556648853), ('gopenskecareers', 0.05892954439128912), ('truck driver', 0.048356965866740285), ('bonus penske', 0.04474947119640025), ('bonus penske logistics', 0.04474947119640025), ('sign bonus penske', 0.044090476583094076), ('truck', 0.04144394933020871)]",positive
48,47,120,47_jobs_worker_jobs ive_sales,"[('jobs', 0.04277093289033067), ('worker', 0.03340982566518006), ('jobs ive', 0.030860597888072328), ('sales', 0.028692297304935933), ('tags', 0.0260811205556317), ('ive', 0.01924778776794375), ('clerk', 0.01851421475936113), ('manager', 0.018220755472677114), ('salesman', 0.017569979429660192), ('jobs tags', 0.017402658304098626)]",positive
49,48,118,48_food_bonus_coupons_making food,"[('food', 0.025223471304854878), ('bonus', 0.019403643852029744), ('coupons', 0.017296571295324727), ('making food', 0.016730423526184618), ('1cardapp', 0.016490114945430928), ('anystore', 0.016490114945430928), ('zodiac', 0.016076733880832788), ('hunger making', 0.015734624010723713), ('rewards4eatinghealthy', 0.015734624010723713), ('food affordable', 0.015734624010723713)]",positive
50,49,118,49_bonus_points_bonus points_bonus bonus,"[('bonus', 0.11575900571350664), ('points', 0.05166430068794328), ('bonus points', 0.04728815949536869), ('bonus bonus', 0.0428263364478641), ('bonus bonus points', 0.021238318226400234), ('get bonus', 0.021174728452775515), ('wow get', 0.019583963145759675), ('get', 0.018340727797251825), ('jonas', 0.015134653379792203), ('bonus jonas', 0.015134653379792203)]",positive
