,Topic,Count,TopicLabel,WordScore,Sentiment
13,12,59,12_message_health_public health_public,"[('message', 0.0438730537742187), ('health', 0.02263605500456317), ('public health', 0.022262206547981545), ('public', 0.02042317767595042), ('messages', 0.016082843607630896), ('emergency', 0.015260780398352294), ('understanding', 0.009298214056797784), ('communication', 0.009217112439969836), ('principles', 0.008991746605236524), ('principles described', 0.008991746605236524)]",neutral
14,13,59,13_amp_im_health_much,"[('amp', 0.06116398748368524), ('im', 0.010088875937344002), ('health', 0.008850211925821716), ('much', 0.008668677636379853), ('would', 0.008198673286031853), ('good', 0.008106748347447514), ('work', 0.008012329276286062), ('safety', 0.00774874961121602), ('bought', 0.0063285051770489015), ('life', 0.006215903524813697)]",neutral
15,14,57,14_positive_test_covid19_testing,"[('positive', 0.04098150481718351), ('test', 0.02759131687960978), ('covid19', 0.02672223061762668), ('testing', 0.02511570957211158), ('testing positive', 0.02471701752946607), ('travel', 0.023183452246442218), ('covid', 0.022031104556053952), ('positive covid19', 0.0207773861394475), ('positive covid', 0.017905624369703162), ('tests', 0.017553548106833045)]",neutral
16,15,56,15_yellowstone national park_yellowstone national_yellowstone_national park,"[('yellowstone national park', 0.07246237344306773), ('yellowstone national', 0.07246237344306773), ('yellowstone', 0.07246237344306773), ('national park', 0.0721770822068248), ('park', 0.06705213877750729), ('national', 0.062471105541547806), ('collection', 0.04103402335136222), ('collection yellowstone national', 0.04103402335136222), ('accounting positions', 0.04103402335136222), ('accounting positions yellowstone', 0.04103402335136222)]",neutral
17,16,56,16_amp_safety_events_season,"[('amp', 0.03121003012965771), ('safety', 0.02177020285117812), ('events', 0.01804376751065881), ('season', 0.012552944492918359), ('health', 0.012308063196154191), ('travel', 0.012262070723591588), ('comes', 0.011509691203245498), ('covid19', 0.010662327476965407), ('event', 0.009865533252812513), ('frustrating', 0.009117172292553754)]",neutral
18,17,52,17_people_safe_closed_message,"[('people', 0.021073356705082057), ('safe', 0.019898375389239324), ('closed', 0.017911175649645592), ('message', 0.013254032493117037), ('accommodations', 0.012981526202457043), ('safety', 0.012919446934959038), ('isnt', 0.012869500760362418), ('reopen', 0.012754252598068005), ('messages', 0.01221150683099521), ('messages health emergency', 0.009652368780433723)]",neutral
19,18,52,18_message_covid_covid19_covid amp,"[('message', 0.023323583277034456), ('covid', 0.01552520560499389), ('covid19', 0.013875486884082211), ('covid amp', 0.012718325125960772), ('chance', 0.01180829308378397), ('dr', 0.0105284818152289), ('frontline', 0.01049851074344974), ('traveling healthcare worker', 0.00962517900922123), ('fight covid amp', 0.00962517900922123), ('quite good', 0.00962517900922123)]",neutral
20,19,45,19_worker_assistant_salesman_factory,"[('worker', 0.027719056394164), ('assistant', 0.02010445076549672), ('salesman', 0.019037982410507463), ('factory', 0.016879951911295522), ('associate', 0.015357678794146866), ('factory worker', 0.015099350508692178), ('manager', 0.015003853670466234), ('car salesman', 0.01304215069267201), ('car', 0.012416402896452423), ('sales', 0.012139911690784108)]",neutral
21,20,42,20_travel_need_hospital_health,"[('travel', 0.024258922166926628), ('need', 0.0221916879890228), ('hospital', 0.015546376941174382), ('health', 0.013495992464310807), ('worker go fridays', 0.013452513969580856), ('date license renewal', 0.013452513969580856), ('date license', 0.013452513969580856), ('realid', 0.013452513969580856), ('realid travel', 0.013452513969580856), ('renewal im', 0.013452513969580856)]",neutral
22,21,39,21_schools_vouchers_school_private,"[('schools', 0.06163133158233109), ('vouchers', 0.04607613643009308), ('school', 0.03989266395907721), ('private', 0.03240963317813501), ('public', 0.03125493201961357), ('kids', 0.030098534270238047), ('public schools', 0.0276493268123657), ('private schools', 0.02317324286785556), ('teachers', 0.021566182572341587), ('voucher', 0.020317422107285953)]",neutral
23,22,39,22_ohio_care_predatory_education,"[('ohio', 0.034483786045524406), ('care', 0.020275936692611362), ('predatory', 0.019933798762543375), ('education', 0.018053652394347263), ('amp', 0.01696141124182143), ('ohio predatory', 0.01607698834565729), ('child', 0.015720619082576062), ('health', 0.014053537406860387), ('allowances', 0.013315296455296784), ('students', 0.012909480556177721)]",neutral
24,23,38,23_vet_pet_kit_dog,"[('vet', 0.03028407880340078), ('pet', 0.022907910525616193), ('kit', 0.02137482346537911), ('dog', 0.021206162626616926), ('items', 0.015271940350410794), ('sanitation', 0.013859095942686419), ('emergency', 0.01348574068576686), ('animal', 0.012956996536668835), ('wipes', 0.012092778282412208), ('vets', 0.010573043200576789)]",neutral
25,24,37,24_monkeypox_cdc_issued level_health notice,"[('monkeypox', 0.06507221824093955), ('cdc', 0.05338931251012188), ('issued level', 0.03645263431398544), ('health notice', 0.03535498909350268), ('travel health notice', 0.03535498909350268), ('issued', 0.03535498909350268), ('cdc advises', 0.034237999302851124), ('noting monkeypox', 0.034237999302851124), ('australia cdc advises', 0.034237999302851124), ('cases reported europe', 0.034237999302851124)]",neutral
26,25,36,25_track_bonus track_bonus_song,"[('track', 0.03639586475547955), ('bonus track', 0.030165588406619676), ('bonus', 0.02956299464459985), ('song', 0.022481924256126055), ('album', 0.020844560142147722), ('playlist', 0.018189772749511567), ('bluescentric', 0.014986572580147094), ('quarantine', 0.012824549763044972), ('cassette', 0.011660349764392976), ('songs', 0.01123992943511032)]",neutral
27,26,34,26_bad enough_public health_travel_public,"[('bad enough', 0.03779673295819939), ('public health', 0.02865976372722733), ('travel', 0.0285600850606085), ('public', 0.02775292802554366), ('bad', 0.026791566042136315), ('enough', 0.025621549982626165), ('ban', 0.02417188605608241), ('disregard public', 0.023690352605291377), ('disregard public health', 0.023690352605291377), ('measures', 0.022286629746596294)]",neutral
28,27,34,27_covid19 moderate_moderate_covid19_level covid19,"[('covid19 moderate', 0.061569632784768805), ('moderate', 0.06042136167311088), ('covid19', 0.05982750417630589), ('level covid19', 0.03416567858722294), ('moderate travel health', 0.03416567858722294), ('moderate travel', 0.03416567858722294), ('moderate level', 0.03416567858722294), ('moderate level covid19', 0.03416567858722294), ('level covid19 moderate', 0.03416567858722294), ('covid19 moderate level', 0.03416567858722294)]",neutral
29,28,32,28_sale_shipping_food_apparel,"[('sale', 0.025623526764659676), ('shipping', 0.020701072343560716), ('food', 0.015388217578851632), ('apparel', 0.014579235096363089), ('inventory', 0.014579235096363089), ('store', 0.014347763790635164), ('sales', 0.014066085278606453), ('size', 0.013970144166423096), ('shop', 0.01225479736864321), ('care', 0.01194753488882447)]",neutral
30,29,32,29_risk_coronavirus_hotel_guidance,"[('risk', 0.02762966120961572), ('coronavirus', 0.021269360563246777), ('hotel', 0.01957985082913021), ('guidance', 0.01801828196332737), ('vegas', 0.017634691896517073), ('updates', 0.0166628272789783), ('travel', 0.016002399996936565), ('mngmnt contacts persons', 0.014478553170650582), ('areas wpotential', 0.014478553170650582), ('areas wpotential risk', 0.014478553170650582)]",neutral
31,30,31,30_quarantine_14_14 days_ny,"[('quarantine', 0.07836508799930998), ('14', 0.03506961031011057), ('14 days', 0.028750390691288825), ('ny', 0.02582334185888301), ('upon', 0.025661405996905567), ('upon return', 0.024398243620042722), ('ny fl', 0.024398243620042722), ('travel', 0.021974202799284488), ('quarantine 14', 0.02084054365270672), ('quarantine 14 days', 0.02084054365270672)]",neutral
32,31,31,31_canada_mucus_covid19_coronavirus,"[('canada', 0.04981855242167134), ('mucus', 0.04468078312210234), ('covid19', 0.035592294857429436), ('coronavirus', 0.03190404084487016), ('canadians', 0.03174244541373073), ('causes', 0.027957680909761477), ('travel', 0.021224235785410602), ('dont open', 0.021087804340111715), ('almost discretionary cdnpoli', 0.021087804340111715), ('almost discretionary', 0.021087804340111715)]",neutral
33,32,30,32_covid19_diagnosed covid19_old_diagnosed,"[('covid19', 0.03477306502050566), ('diagnosed covid19', 0.026536760755832355), ('old', 0.0262595623728777), ('diagnosed', 0.025049940015263613), ('sarasota', 0.021707528228264536), ('yr old man', 0.021707528228264536), ('yr old', 0.02124840407932793), ('old man', 0.02050001238959549), ('yr', 0.019184780077532892), ('covid19 learn clinical', 0.018542182653749496)]",neutral
34,33,29,33_symptoms_cough_amp_contact,"[('symptoms', 0.033576616857756696), ('cough', 0.033101212754516676), ('amp', 0.023605282004746878), ('contact', 0.02172144152688989), ('testing', 0.021436930688960805), ('test', 0.019176369796092427), ('cases', 0.018446538097420022), ('need testing', 0.017797839004356678), ('call', 0.017079975993051458), ('pinellas cases travel', 0.015030521473344006)]",neutral
35,34,28,34_vaxd_etc_vax_hospitalized,"[('vaxd', 0.02762150263738669), ('etc', 0.027305755149348254), ('vax', 0.021033115095597778), ('hospitalized', 0.02039912087221118), ('concerts etc', 0.018737657470882397), ('concerts', 0.016999267393509317), ('nurses', 0.016556546424946143), ('restaurants', 0.016387672985932127), ('vaccinated', 0.01626800324562879), ('stores', 0.01615983076588689)]",neutral
36,35,28,35_canada_canadians_travel_change fact,"[('canada', 0.03906558470067264), ('canadians', 0.02101912771504055), ('travel', 0.018069695690320717), ('change fact', 0.0172572653953209), ('doesnt change fact', 0.0172572653953209), ('doesnt change', 0.0172572653953209), ('warnings', 0.016756639138943992), ('spend winter holidays', 0.01342706942566464), ('spend winter', 0.01342706942566464), ('going canada oh', 0.01342706942566464)]",neutral
37,36,27,36_incl_data_cases_case,"[('incl', 0.04483977448616356), ('data', 0.043514196705224044), ('cases', 0.04027306686451975), ('case', 0.03461409284769952), ('update', 0.034542298070000185), ('dashboard', 0.0344131510649091), ('case counts', 0.031453144009341245), ('counts', 0.028548845722715138), ('weekdays except', 0.025356644807063844), ('weekdays', 0.025356644807063844)]",neutral
38,37,27,37_cbd_sale_glutenfree_organic,"[('cbd', 0.06267337861759223), ('sale', 0.042302357834569385), ('glutenfree', 0.03274401376660213), ('organic', 0.03159073431559384), ('vitamins', 0.02924757668820971), ('thc', 0.0280662975142304), ('keto', 0.026663417832968942), ('supplements', 0.023388581261858665), ('health', 0.02024398869646621), ('dairyfree glutenfree sale', 0.020178770954371282)]",neutral
39,38,27,38_county_please dm healthcare_covid19s impact_covid19s,"[('county', 0.021676727820521064), ('please dm healthcare', 0.0201977346764057), ('covid19s impact', 0.0201977346764057), ('covid19s', 0.0201977346764057), ('im writing', 0.0201977346764057), ('covid19s impact denton', 0.0201977346764057), ('system future', 0.0201977346764057), ('system future holds', 0.0201977346764057), ('please dm', 0.0201977346764057), ('countys healthcare system', 0.0201977346764057)]",neutral
40,39,26,39_selfie_masks_mask_covid19,"[('selfie', 0.0621883450822443), ('masks', 0.0603244478490028), ('mask', 0.04212632542734481), ('covid19', 0.035425809926342616), ('cant take bad', 0.034438838495722324), ('selfie covid19', 0.034438838495722324), ('selfie covid19 mask', 0.034438838495722324), ('take bad', 0.034438838495722324), ('take bad selfie', 0.034438838495722324), ('benefits general', 0.034438838495722324)]",neutral
41,40,26,40_screener question hire_holidays pandemic_basic medical supplies_16th economy,"[('screener question hire', 0.01702793296481829), ('holidays pandemic', 0.01702793296481829), ('basic medical supplies', 0.01702793296481829), ('16th economy', 0.01702793296481829), ('screener', 0.01702793296481829), ('without federal leadership', 0.01702793296481829), ('question hire', 0.01702793296481829), ('work weekends holidays', 0.01702793296481829), ('question hire interview', 0.01702793296481829), ('economy essential', 0.01702793296481829)]",neutral
42,41,26,41_china_chinese_coronavirus_travel restrictions,"[('china', 0.06532899809989573), ('chinese', 0.0324203899642862), ('coronavirus', 0.030421630866219632), ('travel restrictions', 0.026756417536299378), ('cdc', 0.02221858257996991), ('restrictions', 0.021876727432376675), ('precautions appear', 0.020708718474385077), ('difference study covid19', 0.020708718474385077), ('shoes common', 0.020708718474385077), ('shoes common transmitter', 0.020708718474385077)]",neutral
43,42,26,42_housing_vouchers_voucher_market,"[('housing', 0.07591879475796898), ('vouchers', 0.03926488147955758), ('voucher', 0.03653923738662099), ('market', 0.035560852263122916), ('exactly', 0.025665902358916474), ('housing vouchers', 0.023519479320729512), ('rent', 0.022988677179201177), ('market rate', 0.019377723336144827), ('market family', 0.019377723336144827), ('rate landlord accept', 0.019377723336144827)]",neutral
44,43,25,43_voucher_vouchers_period_safe one thing,"[('voucher', 0.07253004344286118), ('vouchers', 0.05169517745815321), ('period', 0.019777640637832043), ('safe one thing', 0.01946812953914835), ('keeping people safe', 0.01946812953914835), ('vouchers another', 0.01946812953914835), ('safe one', 0.01946812953914835), ('one thing vouchers', 0.01946812953914835), ('people safe one', 0.01946812953914835), ('thing vouchers another', 0.01946812953914835)]",neutral
45,44,25,44_get vaccinated_essential workers_bonus_essential,"[('get vaccinated', 0.029651780092307695), ('essential workers', 0.026578518542053172), ('bonus', 0.02606600710702207), ('essential', 0.025865564738863346), ('come', 0.024681829112403936), ('vaccinated', 0.022934085254984117), ('asked possibly administer', 0.02176393979792062), ('asked possibly', 0.02176393979792062), ('free vacation', 0.02176393979792062), ('got asked possibly', 0.02176393979792062)]",neutral
46,45,25,45_fitness health_chunky_fitness_mealprep,"[('fitness health', 0.035254660416342724), ('chunky', 0.034191904791468324), ('fitness', 0.02830475219119049), ('mealprep', 0.02406294752305308), ('mealprep food', 0.02406294752305308), ('chef', 0.0233648911937388), ('veggies', 0.0233648911937388), ('kampingkanns', 0.022794603194312216), ('thick fit', 0.018722251734377457), ('chunky fitness', 0.018722251734377457)]",neutral
47,46,25,46_waiting put guilt_slacker_aside plan next_dont vacation,"[('waiting put guilt', 0.09782787499137374), ('slacker', 0.09782787499137374), ('aside plan next', 0.09782787499137374), ('dont vacation', 0.09782787499137374), ('dont vacation slacker', 0.09782787499137374), ('benefits including better', 0.09782787499137374), ('time linked slew', 0.09782787499137374), ('better sleep improved', 0.09782787499137374), ('improved mental', 0.09782787499137374), ('vacation slacker', 0.09782787499137374)]",neutral
48,47,25,47_nurses_nurses bonus_bonus_bonuses,"[('nurses', 0.06302606698046656), ('nurses bonus', 0.029890221166764954), ('bonus', 0.028193280607012212), ('bonuses', 0.02690795012500544), ('offering', 0.026067232688791256), ('bonus help pay', 0.02395098870523963), ('bonuses hospitals', 0.02395098870523963), ('new nursing students', 0.02395098870523963), ('scholarships', 0.02395098870523963), ('new nursing', 0.02395098870523963)]",neutral
49,48,25,48_winter_woods_toronto_pearsoninternationalairport,"[('winter', 0.043327347836546744), ('woods', 0.03154353791422354), ('toronto', 0.028969844614349177), ('pearsoninternationalairport', 0.027526116284659098), ('instagram staysafe stayhome', 0.027526116284659098), ('quarantine toronto airport', 0.027526116284659098), ('morning views', 0.027526116284659098), ('newnormal', 0.027526116284659098), ('quarantine toronto', 0.027526116284659098), ('checkonyourfriends', 0.027526116284659098)]",neutral
50,49,25,49_teams_players_travel_kids,"[('teams', 0.025433715872881988), ('players', 0.018316593657181038), ('travel', 0.01810196300405343), ('kids', 0.017815676534957078), ('gym', 0.01755547874035214), ('conferences', 0.016375605135022113), ('sports', 0.01562668067697109), ('youth', 0.01486352602706439), ('youth travel', 0.014242284355079994), ('schools', 0.013423490780242566)]",neutral
