Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
10,9,28,9_april_drop_cases_slightly drop,"[('april', 0.04016574261654434), ('drop', 0.03585680662003191), ('cases', 0.03406929474712535), ('slightly drop', 0.03328919694554682), ('slightly', 0.03328919694554682), ('weeks lockdown rome', 0.03328919694554682), ('italy coronavirus cases', 0.03328919694554682), ('cases slightly', 0.03328919694554682), ('cases slightly drop', 0.03328919694554682), ('rome italy april', 0.03328919694554682)]",negative,"['april', 'drop', 'cases', 'slightly drop', 'slightly', 'weeks lockdown rome', 'italy coronavirus cases', 'cases slightly', 'cases slightly drop', 'rome italy april ']"
11,10,27,10_fotografia_stories_paololodebole_firenze,"[('fotografia', 0.0692317522254046), ('stories', 0.06740362404396891), ('paololodebole', 0.0660429922426902), ('firenze', 0.061159357455172425), ('fotoreporter', 0.05954388178330431), ('fotoreportage', 0.05954388178330431), ('fotoreporter fotoreportage', 0.05954388178330431), ('doctor', 0.056546339005801784), ('picoftheday', 0.04615450148360307), ('doc doctor', 0.045975920391702105)]",negative,"['fotografia', 'stories', 'paololodebole', 'firenze', 'fotoreporter', 'fotoreportage', 'fotoreporter fotoreportage', 'doctor', 'picoftheday', 'doc doctor ']"
12,11,27,11_cat_beacat_quaratinestories survivethequarantine italy_beacat quarantine,"[('cat', 0.08993679563597103), ('beacat', 0.08585573784813816), ('quaratinestories survivethequarantine italy', 0.08585573784813816), ('beacat quarantine', 0.08585573784813816), ('quarantine quaratinestories survivethequarantine', 0.08585573784813816), ('quaratinestories', 0.08585573784813816), ('quaratinestories survivethequarantine', 0.08585573784813816), ('quarantine quaratinestories', 0.08585573784813816), ('survivethequarantine italy', 0.08585573784813816), ('survivethequarantine', 0.08585573784813816)]",negative,"['cat', 'beacat', 'quaratinestories survivethequarantine italy', 'beacat quarantine', 'quarantine quaratinestories survivethequarantine', 'quaratinestories', 'quaratinestories survivethequarantine', 'quarantine quaratinestories', 'survivethequarantine italy', 'survivethequarantine ']"
13,12,26,12_vatican_popefrancis_casa santa marta_casa,"[('vatican', 0.050095355850872436), ('popefrancis', 0.04904868675587255), ('casa santa marta', 0.04209906522810568), ('casa', 0.04209906522810568), ('marta popefrancis', 0.04209906522810568), ('santa marta', 0.04209906522810568), ('santa marta popefrancis', 0.04209906522810568), ('marta', 0.04209906522810568), ('casa santa', 0.04209906522810568), ('santa', 0.036805143033096004)]",negative,"['vatican', 'popefrancis', 'casa santa marta', 'casa', 'marta popefrancis', 'santa marta', 'santa marta popefrancis', 'marta', 'casa santa', 'santa ']"
14,13,22,13_chinese_infected_coronavirus_equal total number,"[('chinese', 0.03573727421535847), ('infected', 0.03013705640249511), ('coronavirus', 0.02950310070272768), ('equal total number', 0.02237890696977304), ('equal total', 0.02237890696977304), ('2629', 0.02237890696977304), ('double chinese', 0.02237890696977304), ('double chinese operators', 0.02237890696977304), ('health professionals infected', 0.02237890696977304), ('coronavirus equal total', 0.02237890696977304)]",negative,"['chinese', 'infected', 'coronavirus', 'equal total number', 'equal total', '', 'double chinese', 'double chinese operators', 'health professionals infected', 'coronavirus equal total ']"
15,14,21,14_learning process_learning_process_learning process learning,"[('learning process', 0.16116664661999575), ('learning', 0.15657092563259012), ('process', 0.1535385147644125), ('learning process learning', 0.12731382150814105), ('process learning process', 0.12731382150814105), ('process learning', 0.12731382150814105), ('covid19italia', 0.06002076055245589), ('covid19italia quarantena coronapocalypse', 0.043345158087378335), ('covid19ph', 0.043345158087378335), ('covid19ph covid19italia', 0.043345158087378335)]",negative,"['learning process', 'learning', 'process', 'learning process learning', 'process learning process', 'process learning', 'coviditalia', 'coviditalia quarantena coronapocalypse', 'covidph', 'covidph coviditalia ']"
16,15,19,15_quarantine_socialdistancing_notes castelvolturno italy_socialdistancing stayhome,"[('quarantine', 0.08155467231755793), ('socialdistancing', 0.075458475675242), ('notes castelvolturno italy', 0.054869104056112776), ('socialdistancing stayhome', 0.054869104056112776), ('quarantine confinement', 0.054869104056112776), ('quarantine confinement coronavirus', 0.054869104056112776), ('confinement', 0.054869104056112776), ('confinement coronavirus', 0.054869104056112776), ('coronavirusitalia covid19 covid19italia', 0.054869104056112776), ('iorestoacasa socialdistancing', 0.054869104056112776)]",negative,"['quarantine', 'socialdistancing', 'notes castelvolturno italy', 'socialdistancing stayhome', 'quarantine confinement', 'quarantine confinement coronavirus', 'confinement', 'confinement coronavirus', 'coronavirusitalia covid coviditalia', 'iorestoacasa socialdistancing ']"
17,16,19,16_women_abortions_abortion_birth,"[('women', 0.057827245120847436), ('abortions', 0.04111524863938051), ('abortion', 0.0300522917841581), ('birth', 0.029368034742414652), ('healthcare', 0.02806880180398428), ('uk', 0.02747764141184008), ('sequenced birth', 0.025482115402914902), ('babies may whole', 0.025482115402914902), ('sequenced birth genomics', 0.025482115402914902), ('uk babies may', 0.025482115402914902)]",negative,"['women', 'abortions', 'abortion', 'birth', 'healthcare', 'uk', 'sequenced birth', 'babies may whole', 'sequenced birth genomics', 'uk babies may ']"
18,17,18,17_6205_amp dentists_dentists_killed 37 italian,"[('6205', 0.0747139945903559), ('amp dentists', 0.0697330616176655), ('dentists', 0.06646553017730003), ('killed 37 italian', 0.06273669236216257), ('dentists since beginning', 0.06273669236216257), ('turin', 0.06273669236216257), ('amp dentists since', 0.06273669236216257), ('infected total cases', 0.06273669236216257), ('dentists since', 0.06273669236216257), ('white coats infected', 0.06273669236216257)]",negative,"['', 'amp dentists', 'dentists', 'killed', 'italian', 'dentists since beginning', 'turin', 'amp dentists since', 'infected total cases', 'dentists since', 'white coats infected ']"
19,18,17,18_regions_covid19_late epicenter covid19_older patients resuscitated,"[('regions', 0.03723788334993392), ('covid19', 0.030291475778088668), ('late epicenter covid19', 0.029312249313168982), ('older patients resuscitated', 0.029312249313168982), ('alone without appropriate', 0.029312249313168982), ('alone without', 0.029312249313168982), ('resuscitated die', 0.029312249313168982), ('palliative care lockdown', 0.029312249313168982), ('covid19 late', 0.029312249313168982), ('care lockdown covid19', 0.029312249313168982)]",negative,"['regions', 'covid', 'late epicenter covid', 'older patients resuscitated', 'alone without appropriate', 'alone without', 'resuscitated die', 'palliative care lockdown', 'covid late', 'care lockdown covid ']"
20,19,17,19_part en route_en_part en_back usa,"[('part en route', 0.03990743865286213), ('en', 0.03990743865286213), ('part en', 0.03990743865286213), ('back usa', 0.03990743865286213), ('back usa italy', 0.03990743865286213), ('en route back', 0.03990743865286213), ('en route', 0.03990743865286213), ('usa italy covid19', 0.03990743865286213), ('route back', 0.03990743865286213), ('route back usa', 0.03990743865286213)]",negative,"['part en route', 'en', 'part en', 'back usa', 'back usa italy', 'en route back', 'en route', 'usa italy covid', 'route back', 'route back usa ']"
21,20,17,20_protect_world_youself savetheplanet savetheworld_savehumanity,"[('protect', 0.05066325765253635), ('world', 0.0397338718733825), ('youself savetheplanet savetheworld', 0.03883609801788596), ('savehumanity', 0.03883609801788596), ('savehumanity virus coronavirus', 0.03883609801788596), ('stop covid 19', 0.03883609801788596), ('stop covid', 0.03883609801788596), ('savetheworld savehumanity virus', 0.03883609801788596), ('coronavirus covid', 0.03883609801788596), ('coronavirus covid covid19', 0.03883609801788596)]",negative,"['protect', 'world', 'youself savetheplanet savetheworld', 'savehumanity', 'savehumanity virus coronavirus', 'stop covid', ' stop covid', 'savetheworld savehumanity virus', 'coronavirus covid', 'coronavirus covid covid ']"
22,21,16,21_liveu_liveu covid19_time4stream_milan,"[('liveu', 0.06650369158754706), ('liveu covid19', 0.0484771157745005), ('time4stream', 0.04658275208054378), ('milan', 0.04034919630127769), ('milan italy', 0.03828694514839532), ('time4stream livenews', 0.03717272519884042), ('livenews direttatv', 0.03717272519884042), ('livenews', 0.03717272519884042), ('time4stream livenews direttatv', 0.03717272519884042), ('direttatv', 0.03717272519884042)]",negative,"['liveu', 'liveu covid', 'timestream', 'milan', 'milan italy', 'timestream livenews', 'livenews direttatv', 'livenews', 'timestream livenews direttatv', 'direttatv ']"
23,22,16,22_skytg24_varese_plays_livenews direttatv direttalive,"[('skytg24', 0.03953745809189696), ('varese', 0.038195238314620523), ('plays', 0.03719343042593824), ('livenews direttatv direttalive', 0.03634657765150328), ('direttalive journalism', 0.03634657765150328), ('direttatv direttalive', 0.03634657765150328), ('direttatv direttalive journalism', 0.03634657765150328), ('direttalive', 0.03634657765150328), ('dont stop', 0.035613142093903), ('covid19 crisis', 0.0349663309576464)]",negative,"['skytg', 'varese', 'plays', 'livenews direttatv direttalive', 'direttalive journalism', 'direttatv direttalive', 'direttatv direttalive journalism', 'direttalive', 'dont stop', 'covid crisis ']"
24,23,16,23_tuscany coronavirus fase2_famous 2ndphase_may 2020 quarantine_inafishbowl may,"[('tuscany coronavirus fase2', 0.10081395157104281), ('famous 2ndphase', 0.10081395157104281), ('may 2020 quarantine', 0.10081395157104281), ('inafishbowl may', 0.10081395157104281), ('coronavirus fase2', 0.10081395157104281), ('2ndphase inafishbowl may', 0.10081395157104281), ('2ndphase inafishbowl', 0.10081395157104281), ('inafishbowl may 2020', 0.10081395157104281), ('2ndphase', 0.10081395157104281), ('famous 2ndphase inafishbowl', 0.10081395157104281)]",negative,"['tuscany coronavirus fase', 'famous ndphase', 'may', 'quarantine', 'inafishbowl may', 'coronavirus fase', 'ndphase inafishbowl may', 'ndphase inafishbowl', 'inafishbowl may', ' ndphase', 'famous ndphase inafishbowl ']"
25,24,15,24_coronavirus_filming_milan_italian,"[('coronavirus', 0.03414044444461984), ('filming', 0.03329544695502818), ('milan', 0.029758118061917926), ('italian', 0.027947514321120748), ('particular perspective', 0.025973289451059044), ('lombard capital particular', 0.025973289451059044), ('drone video', 0.025973289451059044), ('messages quarantine way', 0.025973289451059044), ('video tells', 0.025973289451059044), ('drone', 0.025973289451059044)]",negative,"['coronavirus', 'filming', 'milan', 'italian', 'particular perspective', 'lombard capital particular', 'drone video', 'messages quarantine way', 'video tells', 'drone ']"
26,25,15,25_disgusting_test spits doctors_doctors medical_ccpchina,"[('disgusting', 0.05689839532535784), ('test spits doctors', 0.03261362892864535), ('doctors medical', 0.03261362892864535), ('ccpchina', 0.03261362892864535), ('even ccpchina disgusting', 0.03261362892864535), ('ccpchina disgusting', 0.03261362892864535), ('assistants duty weve', 0.03261362892864535), ('spits', 0.03261362892864535), ('spits doctors medical', 0.03261362892864535), ('medical assistants duty', 0.03261362892864535)]",negative,"['disgusting', 'test spits doctors', 'doctors medical', 'ccpchina', 'even ccpchina disgusting', 'ccpchina disgusting', 'assistants duty weve', 'spits', 'spits doctors medical', 'medical assistants duty ']"
27,26,15,26_shopping orders market_receive shopping_market shop castelvolturno_coronavirus covid19 speaks,"[('shopping orders market', 0.06276818460214552), ('receive shopping', 0.06276818460214552), ('market shop castelvolturno', 0.06276818460214552), ('coronavirus covid19 speaks', 0.06276818460214552), ('phone receive shopping', 0.06276818460214552), ('worker wearing face', 0.06276818460214552), ('orders market', 0.06276818460214552), ('orders market shop', 0.06276818460214552), ('market shop', 0.06276818460214552), ('phone receive', 0.06276818460214552)]",negative,"['shopping orders market', 'receive shopping', 'market shop castelvolturno', 'coronavirus covid speaks', 'phone receive shopping', 'worker wearing face', 'orders market', 'orders market shop', 'market shop', 'phone receive ']"
28,27,14,27_earthquake_terremoto_earthquake terremoto_min ago,"[('earthquake', 0.11143336491807865), ('terremoto', 0.0655348347226816), ('earthquake terremoto', 0.039770299688419296), ('min ago', 0.039770299688419296), ('min', 0.03708172527303301), ('km', 0.036408241512600886), ('safety purpose', 0.0328377775810759), ('felt earthquake terremoto', 0.0328377775810759), ('earthquake ml', 0.0328377775810759), ('terremoto earthquake italyearthquake', 0.0328377775810759)]",negative,"['earthquake', 'terremoto', 'earthquake terremoto', 'min ago', 'min', 'km', 'safety purpose', 'felt earthquake terremoto', 'earthquake ml', 'terremoto earthquake italyearthquake ']"
29,28,14,28_indonesian_indonesia_travel_indonesia jakarta surabaya,"[('indonesian', 0.09965112649435819), ('indonesia', 0.0860522302056382), ('travel', 0.08369206212734659), ('indonesia jakarta surabaya', 0.06040300663162989), ('surabaya trip inidiplomasi', 0.06040300663162989), ('jakarta surabaya trip', 0.06040300663162989), ('jakarta surabaya', 0.06040300663162989), ('surabaya trip', 0.06040300663162989), ('surabaya', 0.06040300663162989), ('2022', 0.05904685393750131)]",negative,"['indonesian', 'indonesia', 'travel', 'indonesia jakarta surabaya', 'surabaya trip inidiplomasi', 'jakarta surabaya trip', 'jakarta surabaya', 'surabaya trip', 'surabaya', ' ']"
30,29,13,29_forget health priorities_best new_efficacy vaccine actually_important dont forget,"[('forget health priorities', 0.041367070459277434), ('best new', 0.041367070459277434), ('efficacy vaccine actually', 0.041367070459277434), ('important dont forget', 0.041367070459277434), ('efficacy vaccine', 0.041367070459277434), ('terrible year', 0.041367070459277434), ('important dont', 0.041367070459277434), ('ows', 0.041367070459277434), ('confirmed would best', 0.041367070459277434), ('would best', 0.041367070459277434)]",negative,"['forget health priorities', 'best new', 'efficacy vaccine actually', 'important dont forget', 'efficacy vaccine', 'terrible year', 'important dont', 'ows', 'confirmed would best', 'would best ']"
31,30,13,30_salary_14 years_private health_strike private health,"[('salary', 0.07679390898618448), ('14 years', 0.07418690518801294), ('private health', 0.06791537359081319), ('strike private health', 0.06125508510316082), ('strike private', 0.06125508510316082), ('14', 0.057467273834854254), ('private', 0.05582857524559503), ('years', 0.050111023160310166), ('strike', 0.048909666954993804), ('collective agreement', 0.047784192772140674)]",negative,"['salary', ' years', 'private health', 'strike private health', 'strike private', '', 'private', 'years', 'strike', 'collective agreement ']"
32,31,12,31_sport_granted sacrificed alter_including mental_economy entrepreneurship,"[('sport', 0.04894672457069109), ('granted sacrificed alter', 0.03313037365535087), ('including mental', 0.03313037365535087), ('economy entrepreneurship', 0.03313037365535087), ('everyday freedoms', 0.03313037365535087), ('everyday freedoms took', 0.03313037365535087), ('everything else', 0.03313037365535087), ('everything else education', 0.03313037365535087), ('forever', 0.03313037365535087), ('forever utter', 0.03313037365535087)]",negative,"['sport', 'granted sacrificed alter', 'including mental', 'economy entrepreneurship', 'everyday freedoms', 'everyday freedoms took', 'everything else', 'everything else education', 'forever', 'forever utter ']"
33,32,11,32_biden_mr biden_president_mr,"[('biden', 0.09702184154582408), ('mr biden', 0.04410848563582216), ('president', 0.03925661087951687), ('mr', 0.03699237388386801), ('health', 0.03639522841602307), ('amateurs play politics', 0.03100436365386526), ('worry biden health', 0.03100436365386526), ('administration really health', 0.03100436365386526), ('really health emergency', 0.03100436365386526), ('worry biden', 0.03100436365386526)]",negative,"['biden', 'mr biden', 'president', 'mr', 'health', 'amateurs play politics', 'worry biden health', 'administration really health', 'really health emergency', 'worry biden ']"
34,33,11,33_rt transmission_covid19 rt_covid19 rt transmission_transmission,"[('rt transmission', 0.06961794873840392), ('covid19 rt', 0.06961794873840392), ('covid19 rt transmission', 0.06961794873840392), ('transmission', 0.06526639769934656), ('rt', 0.044119550767759905), ('figure occurrence drop', 0.038531424500375354), ('health ministry higher', 0.038531424500375354), ('transmission figure', 0.038531424500375354), ('transmission figures', 0.038531424500375354), ('occurrence', 0.038531424500375354)]",negative,"['rt transmission', 'covid rt', 'covid rt transmission', 'transmission', 'rt', 'figure occurrence drop', 'health ministry higher', 'transmission figure', 'transmission figures', 'occurrence ']"
