Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
10,9,22,9_vaccine_immunization_child_regular immunization,"[('vaccine', 0.06681094365072753), ('immunization', 0.03778275506083204), ('child', 0.036835747065345446), ('regular immunization', 0.03131820086456612), ('children', 0.028549842749758726), ('regular', 0.027970028609960312), ('people', 0.02552116625344477), ('checks vaccine rates', 0.023344809635516477), ('child protection supported', 0.023344809635516477), ('rates important', 0.023344809635516477)]",positive,"['vaccine', 'immunization', 'child', 'regular immunization', 'children', 'regular', 'people', 'checks vaccine rates', 'child protection supported', 'rates important ']"
11,10,20,10_safe_take care_stay_take,"[('safe', 0.10403603665344416), ('take care', 0.052998485139111824), ('stay', 0.04812856516572802), ('take', 0.047365551997258976), ('well', 0.0435353754462719), ('safe important', 0.0430096492792274), ('care safe important', 0.0430096492792274), ('care safe', 0.04154636225623039), ('take care safe', 0.04154636225623039), ('care', 0.03888114092716372)]",positive,"['safe', 'take care', 'stay', 'take', 'well', 'safe important', 'care safe important', 'care safe', 'take care safe', 'care ']"
12,11,16,11_belgrade_belgrade serbia_montenegro_hotel,"[('belgrade', 0.04097025393282378), ('belgrade serbia', 0.030898142258202296), ('montenegro', 0.029865356236490306), ('hotel', 0.029851652432404528), ('kosova', 0.026494013830783748), ('serbia', 0.025933948044361492), ('peja', 0.02545469038974683), ('astoria', 0.02545469038974683), ('room', 0.02458866337613635), ('lockdown', 0.02153205915147554)]",positive,"['belgrade', 'belgrade serbia', 'montenegro', 'hotel', 'kosova', 'serbia', 'peja', 'astoria', 'room', 'lockdown ']"
13,12,16,12_uspartnermne_uspartnermne alltogether_amp kotor_healthrelated projects throughout,"[('uspartnermne', 0.035485948312614146), ('uspartnermne alltogether', 0.03394021121826133), ('amp kotor', 0.03175418500758573), ('healthrelated projects throughout', 0.03175418500758573), ('12 million', 0.03175418500758573), ('invested 12', 0.03175418500758573), ('2010 invested', 0.03175418500758573), ('2010 invested 12', 0.03175418500758573), ('12 million healthrelated', 0.03175418500758573), ('million healthrelated projects', 0.03175418500758573)]",positive,"['uspartnermne', 'uspartnermne alltogether', 'amp kotor', 'healthrelated projects throughout', ' million', 'invested', '', 'invested', ' invested', '', 'million healthrelated', 'million healthrelated projects ']"
14,13,14,13_outreach_gjakova_community_roma,"[('outreach', 0.0540392485506239), ('gjakova', 0.04826201015051976), ('community', 0.047113683726879636), ('roma', 0.04633627083167264), ('roma ashkali', 0.04251536381030348), ('ashkali egyptian', 0.04251536381030348), ('egyptian', 0.04251536381030348), ('ashkali', 0.04251536381030348), ('roma ashkali egyptian', 0.04251536381030348), ('communities', 0.038460417483365934)]",positive,"['outreach', 'gjakova', 'community', 'roma', 'roma ashkali', 'ashkali egyptian', 'egyptian', 'ashkali', 'roma ashkali egyptian', 'communities ']"
15,14,13,14_covid19 covid19_covid19_worldhealthday remember spains_hcw test covid19,"[('covid19 covid19', 0.13091468623692876), ('covid19', 0.1015375625403193), ('worldhealthday remember spains', 0.09868720445928138), ('hcw test covid19', 0.09868720445928138), ('accwic acccvt wim', 0.09868720445928138), ('wim wic', 0.09868720445928138), ('women hcw test', 0.09868720445928138), ('burden accwic', 0.09868720445928138), ('burden', 0.09868720445928138), ('women hcw', 0.09868720445928138)]",positive,"['covid covid', 'covid', 'worldhealthday remember spains', 'hcw test covid', 'accwic acccvt wim', 'wim wic', 'women hcw test', 'burden accwic', 'burden', 'women hcw ']"
16,15,13,15_run_days_without_better,"[('run', 0.06741770225549229), ('days', 0.03519746722979182), ('without', 0.033708851127746145), ('better', 0.03004536249123191), ('best nyc', 0.026089858568199283), ('november 2019', 0.026089858568199283), ('crowd', 0.026089858568199283), ('best nyc hoping', 0.026089858568199283), ('remembering days', 0.026089858568199283), ('november 2019 53000', 0.026089858568199283)]",positive,"['run', 'days', 'without', 'better', 'best nyc', 'november', ' crowd', 'best nyc hoping', 'remembering days', 'november', ' ']"
17,16,13,16_storm_healthy stayathome_stay healthy stayathome_stay,"[('storm', 0.034239054132090836), ('healthy stayathome', 0.034239054132090836), ('stay healthy stayathome', 0.034239054132090836), ('stay', 0.03284066799543794), ('stayathome', 0.0321227193233404), ('stay healthy', 0.0321227193233404), ('weather', 0.03062224084535354), ('serbia', 0.02990031656879325), ('people', 0.028073282878789248), ('covid19', 0.02688865082086233)]",positive,"['storm', 'healthy stayathome', 'stay healthy stayathome', 'stay', 'stayathome', 'stay healthy', 'weather', 'serbia', 'people', 'covid ']"
18,17,13,17_miners_strike_trepa_mine,"[('miners', 0.07959807366971233), ('strike', 0.07635613649726392), ('trepa', 0.06283662170655921), ('mine', 0.04887292799399049), ('1989', 0.04484284723057556), ('hunger', 0.038475873804811905), ('mitrovica', 0.038475873804811905), ('hunger strike', 0.038475873804811905), ('hunger strike workers', 0.038475873804811905), ('strike workers', 0.038475873804811905)]",positive,"['miners', 'strike', 'trepa', 'mine', '', 'hunger', 'mitrovica', 'hunger strike', 'hunger strike workers', 'strike workers ']"
19,18,12,18_vaccination_municipality_municipality gjakova_mobile,"[('vaccination', 0.08566819423127887), ('municipality', 0.04945762637462915), ('municipality gjakova', 0.04914776056471082), ('mobile', 0.04685202849339092), ('site', 0.045912624926925924), ('gjakova', 0.04184316280050063), ('mobile anticovid', 0.03492383521473265), ('teams monitoring', 0.03492383521473265), ('vaccination teams', 0.03492383521473265), ('ongoing process support', 0.03492383521473265)]",positive,"['vaccination', 'municipality', 'municipality gjakova', 'mobile', 'site', 'gjakova', 'mobile anticovid', 'teams monitoring', 'vaccination teams', 'ongoing process support ']"
20,19,11,19_covid_pharma_big pharma_big,"[('covid', 0.06572339977637699), ('pharma', 0.049327450868266454), ('big pharma', 0.049327450868266454), ('big', 0.04627849394040566), ('certainly', 0.04627849394040566), ('vaccine', 0.03137136588245084), ('new', 0.028601828234836268), ('business', 0.028526234478905323), ('healthcares', 0.02727175026084921), ('pill big pharma', 0.02727175026084921)]",positive,"['covid', 'pharma', 'big pharma', 'big', 'certainly', 'vaccine', 'new', 'business', 'healthcares', 'pill big pharma ']"
21,20,10,20_100010_1010_fitness_010,"[('100010', 0.05907182760181589), ('1010', 0.040547651625071006), ('fitness', 0.03754168949790939), ('010', 0.03286318723494333), ('fitness fit', 0.03286318723494333), ('health fitness', 0.03286318723494333), ('health fitness fit', 0.03286318723494333), ('fit', 0.03286318723494333), ('beauty', 0.03286318723494333), ('honestly rate looks', 0.03286318723494333)]",positive,"['', '', 'fitness', '', 'fitness fit', 'health fitness', 'health fitness fit', 'fit', 'beauty', 'honestly rate looks ']"
