Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
10,9,374,9_morning sister productive_sister productive_sister productive new_week happiness,"[('morning sister productive', 0.06348837443394599), ('sister productive', 0.060775722206291495), ('sister productive new', 0.04731073089903424), ('week happiness', 0.04109536312308278), ('week happiness life', 0.04109536312308278), ('productive', 0.040956874983759814), ('week', 0.03908193825765628), ('new week happiness', 0.03309328916029726), ('productive new', 0.03309328916029726), ('productive new week', 0.03309328916029726)]",positive,"['morning sister productive', 'sister productive', 'sister productive new', 'week happiness', 'week happiness life', 'productive', 'week', 'new week happiness', 'productive new', 'productive new week ']"
11,10,366,10_nepal_kathmandu_bhutan_nepali,"[('nepal', 0.03353991342399818), ('kathmandu', 0.0071470149444527965), ('bhutan', 0.005583605425353748), ('nepali', 0.005260396099678317), ('covid19', 0.0048850482688615774), ('covid19 nepal', 0.004487346967091772), ('nepalese', 0.004439412929312888), ('nepal covid19', 0.004206887781648536), ('nepals', 0.003971088427267995), ('diabetes', 0.0037041717715828393)]",positive,"['nepal', 'kathmandu', 'bhutan', 'nepali', 'covid', 'covid nepal', 'nepalese', 'nepal covid', 'nepals', 'diabetes ']"
12,11,350,11_morning brother_good morning brother_brother_morning brother wonderful,"[('morning brother', 0.05065479027622753), ('good morning brother', 0.05065479027622753), ('brother', 0.04867408197278895), ('morning brother wonderful', 0.03917975878637787), ('brother wonderful', 0.03917975878637787), ('brother wonderful day', 0.038750102187920556), ('brother nice day', 0.023725445834716287), ('morning brother nice', 0.023408902270121906), ('brother nice', 0.023408902270121906), ('morning brother great', 0.021268458339109467)]",positive,"['morning brother', 'good morning brother', 'brother', 'morning brother wonderful', 'brother wonderful', 'brother wonderful day', 'brother nice day', 'morning brother nice', 'brother nice', 'morning brother great ']"
13,12,337,12_good morning productive_morning productive_week happiness_week happiness life,"[('good morning productive', 0.0471841538550976), ('morning productive', 0.0471841538550976), ('week happiness', 0.04322108755777359), ('week happiness life', 0.04322108755777359), ('productive', 0.04307543589441041), ('week', 0.041103515019505446), ('morning productive new', 0.03624859995531428), ('morning sir productive', 0.035821366239076835), ('sir productive', 0.035821366239076835), ('productive new week', 0.03562426081102617)]",positive,"['good morning productive', 'morning productive', 'week happiness', 'week happiness life', 'productive', 'week', 'morning productive new', 'morning sir productive', 'sir productive', 'productive new week ']"
14,13,322,13_morning mangalmay tuesday_morning mangalmay_good morning mangalmay_mangalmay,"[('morning mangalmay tuesday', 0.06015129405167334), ('morning mangalmay', 0.06015129405167334), ('good morning mangalmay', 0.06015129405167334), ('mangalmay', 0.057822141027757616), ('tuesday happiness', 0.05767523247579028), ('mangalmay tuesday', 0.05767523247579028), ('mangalmay tuesday happiness', 0.05767523247579028), ('tuesday happiness life', 0.05767523247579028), ('tuesday', 0.05728638986868426), ('sir mangalmay', 0.03484742917932513)]",positive,"['morning mangalmay tuesday', 'morning mangalmay', 'good morning mangalmay', 'mangalmay', 'tuesday happiness', 'mangalmay tuesday', 'mangalmay tuesday happiness', 'tuesday happiness life', 'tuesday', 'sir mangalmay ']"
15,14,307,14_assam_health minister_minister_covid,"[('assam', 0.015671138631943148), ('health minister', 0.014711776199321212), ('minister', 0.012940851529195156), ('covid', 0.008780036828658742), ('covid19', 0.006246095930633526), ('patients', 0.005749429779045072), ('covid 19', 0.005650325299529747), ('care', 0.005618594015219081), ('19', 0.005559081810235181), ('honble', 0.005490969087572232)]",positive,"['assam', 'health minister', 'minister', 'covid', 'covid', 'patients', 'covid', ' care', '', 'honble ']"
16,15,302,15_morning sister mangalmay_mangalmay tuesday happiness_tuesday happiness life_tuesday happiness,"[('morning sister mangalmay', 0.05558873257713915), ('mangalmay tuesday happiness', 0.055253522022243), ('tuesday happiness life', 0.055253522022243), ('tuesday happiness', 0.055253522022243), ('mangalmay tuesday', 0.055253522022243), ('mangalmay', 0.05522223019915169), ('tuesday', 0.05488100642702736), ('sister mangalmay', 0.053574446749487095), ('sister mangalmay tuesday', 0.053574446749487095), ('brother mangalmay tuesday', 0.0406556387233155)]",positive,"['morning sister mangalmay', 'mangalmay tuesday happiness', 'tuesday happiness life', 'tuesday happiness', 'mangalmay tuesday', 'mangalmay', 'tuesday', 'sister mangalmay', 'sister mangalmay tuesday', 'brother mangalmay tuesday ']"
17,16,291,16_morning wonderful day_good morning wonderful_morning wonderful_wonderful day happiness,"[('morning wonderful day', 0.07660681364622651), ('good morning wonderful', 0.07620172797387308), ('morning wonderful', 0.06520558097749696), ('wonderful day happiness', 0.032176813557386726), ('wonderful day', 0.032062391812151016), ('wonderful', 0.029358040082841916), ('good morning great', 0.02411803316910662), ('morning great day', 0.02411803316910662), ('morning great', 0.024027438202053338), ('health good morning', 0.02399399436515775)]",positive,"['morning wonderful day', 'good morning wonderful', 'morning wonderful', 'wonderful day happiness', 'wonderful day', 'wonderful', 'good morning great', 'morning great day', 'morning great', 'health good morning ']"
18,17,281,17_sir wonderful day_morning sir wonderful_sir wonderful_good morning sir,"[('sir wonderful day', 0.04031732132183103), ('morning sir wonderful', 0.04005822462947071), ('sir wonderful', 0.040015542458109246), ('good morning sir', 0.03356502128308651), ('morning sir', 0.03356502128308651), ('sir', 0.022587954914694317), ('day happiness life', 0.02009916626246585), ('day happiness', 0.020092553120295842), ('morning sir fabulous', 0.018458892501828663), ('sir fabulous day', 0.0183912994055856)]",positive,"['sir wonderful day', 'morning sir wonderful', 'sir wonderful', 'good morning sir', 'morning sir', 'sir', 'day happiness life', 'day happiness', 'morning sir fabulous', 'sir fabulous day ']"
19,18,280,18_bhaijan_dua bhaijan assalamu_bhaijan assalamu_dua bhaijan,"[('bhaijan', 0.0639739806240618), ('dua bhaijan assalamu', 0.041181497165032964), ('bhaijan assalamu', 0.041181497165032964), ('dua bhaijan', 0.04079886611896517), ('remember dua bhaijan', 0.040445798421057444), ('dua', 0.033348180707559204), ('remember dua', 0.031914767656331604), ('bhaijan assalamu alaikum', 0.03126485681819958), ('assalamu alaikum bhaijan', 0.03113729923420361), ('alaikum bhaijan', 0.03113729923420361)]",positive,"['bhaijan', 'dua bhaijan assalamu', 'bhaijan assalamu', 'dua bhaijan', 'remember dua bhaijan', 'dua', 'remember dua', 'bhaijan assalamu alaikum', 'assalamu alaikum bhaijan', 'alaikum bhaijan ']"
20,19,275,19_morning wish happy_good morning wish_morning wish_weekend happiness,"[('morning wish happy', 0.04690501512319552), ('good morning wish', 0.046475837394091196), ('morning wish', 0.04640537336436942), ('weekend happiness', 0.03497561228951626), ('weekend happiness life', 0.034859626258999105), ('healthy joyful weekend', 0.03476871900695067), ('joyful weekend', 0.03476871900695067), ('joyful weekend happiness', 0.03476871900695067), ('weekend', 0.034555985773630137), ('healthy joyful', 0.034067743898753916)]",positive,"['morning wish happy', 'good morning wish', 'morning wish', 'weekend happiness', 'weekend happiness life', 'healthy joyful weekend', 'joyful weekend', 'joyful weekend happiness', 'weekend', 'healthy joyful ']"
21,20,269,20_indiafightscorona_swasthabharat_coronaoutbreak_fight,"[('indiafightscorona', 0.02138750140540613), ('swasthabharat', 0.013169034521401737), ('coronaoutbreak', 0.012724185343045277), ('fight', 0.01188996867130096), ('india', 0.011097069423267486), ('healthforall', 0.011083155414448194), ('covid19', 0.009410852018292535), ('coronaoutbreak swasthabharat', 0.00930891716893152), ('fight covid19', 0.009283204916715387), ('together fight', 0.009060996917833289)]",positive,"['indiafightscorona', 'swasthabharat', 'coronaoutbreak', 'fight', 'india', 'healthforall', 'covid', 'coronaoutbreak swasthabharat', 'fight covid', 'together fight ']"
22,21,252,21_blessings really aspirations_blessings really_smile blessings really_really aspirations,"[('blessings really aspirations', 0.030186914165089715), ('blessings really', 0.030154519582758017), ('smile blessings really', 0.029907688506818637), ('really aspirations', 0.029866886381016537), ('aspirations', 0.02983535493664864), ('aspirations good morning', 0.026208869998358596), ('aspirations good', 0.02615343685462561), ('really aspirations good', 0.02615343685462561), ('really', 0.025369850107440164), ('smile blessings', 0.02518311301880486)]",positive,"['blessings really aspirations', 'blessings really', 'smile blessings really', 'really aspirations', 'aspirations', 'aspirations good morning', 'aspirations good', 'really aspirations good', 'really', 'smile blessings ']"
23,22,249,22_china_korea_shanghai_south,"[('china', 0.020337420755216846), ('korea', 0.01610131782419536), ('shanghai', 0.01249663881394409), ('south', 0.008918753822207503), ('chinas', 0.0076548210317206235), ('south korea', 0.007173120390651923), ('covid19', 0.005509346702500608), ('chinese', 0.005239897555321872), ('beijing', 0.004680191195268959), ('korean', 0.004355420932729727)]",positive,"['china', 'korea', 'shanghai', 'south', 'chinas', 'south korea', 'covid', 'chinese', 'beijing', 'korean ']"
24,23,247,23_vaccine_vaccination_dose_vaccinated,"[('vaccine', 0.022525548474769282), ('vaccination', 0.020034566795495874), ('dose', 0.01380925836812378), ('vaccinated', 0.01337199093043653), ('covid19 vaccination', 0.01033394322836618), ('covid19 vaccine', 0.009189302731283346), ('get vaccinated', 0.006536005570873386), ('covid19', 0.006514800655174721), ('first', 0.00589264264441344), ('first dose', 0.005773121827538632)]",positive,"['vaccine', 'vaccination', 'dose', 'vaccinated', 'covid vaccination', 'covid vaccine', 'get vaccinated', 'covid', 'first', 'first dose ']"
25,24,239,24_morning brother wish_brother wish happy_brother wish_morning brother,"[('morning brother wish', 0.06868817568970638), ('brother wish happy', 0.06868817568970638), ('brother wish', 0.06843142205788647), ('morning brother', 0.041552774978489124), ('good morning brother', 0.041552774978489124), ('brother', 0.039927974520684556), ('wish happy healthy', 0.022337388414868674), ('happy healthy', 0.02191289322162426), ('wish happy', 0.02129176888561774), ('happy healthy joyful', 0.01827007969754937)]",positive,"['morning brother wish', 'brother wish happy', 'brother wish', 'morning brother', 'good morning brother', 'brother', 'wish happy healthy', 'happy healthy', 'wish happy', 'happy healthy joyful ']"
26,25,201,25_morning sirji_good morning sirji_sirji_morning sirji wish,"[('morning sirji', 0.07217907671977511), ('good morning sirji', 0.07217907671977511), ('sirji', 0.07199322303713934), ('morning sirji wish', 0.033773145763302835), ('sirji wish', 0.033773145763302835), ('sirji wish happy', 0.03336236710155527), ('sirji blessed', 0.021371156205206764), ('morning sirji blessed', 0.021371156205206764), ('sirji blessed friday', 0.020883037096478194), ('morning sirji wonderful', 0.02027926599608569)]",positive,"['morning sirji', 'good morning sirji', 'sirji', 'morning sirji wish', 'sirji wish', 'sirji wish happy', 'sirji blessed', 'morning sirji blessed', 'sirji blessed friday', 'morning sirji wonderful ']"
27,26,197,26_good morning bhai_morning bhai_bhai_morning bhai wish,"[('good morning bhai', 0.0796097675032888), ('morning bhai', 0.07949635068461418), ('bhai', 0.04890159501600114), ('morning bhai wish', 0.03375321085234262), ('morning bhai wonderful', 0.029640570536570786), ('bhai wish happy', 0.025612859830800673), ('bhai wish', 0.025400436718797322), ('bhai wonderful', 0.02101800247515116), ('bhai wonderful day', 0.02069800992008606), ('smile good morning', 0.01842217604500049)]",positive,"['good morning bhai', 'morning bhai', 'bhai', 'morning bhai wish', 'morning bhai wonderful', 'bhai wish happy', 'bhai wish', 'bhai wonderful', 'bhai wonderful day', 'smile good morning ']"
28,27,196,27_farmers_modi farmers_farmers bill_bill,"[('farmers', 0.035197178693558075), ('modi farmers', 0.03449869999542406), ('farmers bill', 0.033172119555546206), ('bill', 0.03221601173296787), ('modi farmers bill', 0.03195565151883243), ('modi', 0.030664769159668225), ('aggressive', 0.02558064129761971), ('aggressive modi', 0.024475394871103343), ('aggressive modi farmers', 0.021929763761174906), ('congress party', 0.018129969075012027)]",positive,"['farmers', 'modi farmers', 'farmers bill', 'bill', 'modi farmers bill', 'modi', 'aggressive', 'aggressive modi', 'aggressive modi farmers', 'congress party ']"
29,28,194,28_care health_take care health_take_take care,"[('care health', 0.031826519211970244), ('take care health', 0.03133656036277215), ('take', 0.02651849663876986), ('take care', 0.02563862622205024), ('health important', 0.023752177336595497), ('important', 0.020273439997830964), ('rest', 0.01982530420604765), ('care', 0.01946640020929319), ('important thing', 0.014805679825676701), ('dont', 0.012947429693523546)]",positive,"['care health', 'take care health', 'take', 'take care', 'health important', 'important', 'rest', 'care', 'important thing', 'dont ']"
30,29,193,29_akal_akal sister_siri akal_siri akal sister,"[('akal', 0.07581370345547657), ('akal sister', 0.07581370345547657), ('siri akal', 0.07581370345547657), ('siri akal sister', 0.07581370345547657), ('sat siri akal', 0.07552963607231071), ('sat siri', 0.07552963607231071), ('siri', 0.07534087219257239), ('sat', 0.07494012287239912), ('smile sat siri', 0.07160637035457343), ('smile sat', 0.07160637035457343)]",positive,"['akal', 'akal sister', 'siri akal', 'siri akal sister', 'sat siri akal', 'sat siri', 'siri', 'sat', 'smile sat siri', 'smile sat ']"
31,30,191,30_nurse_nurses_nursing_internationalnursesday,"[('nurse', 0.04124791404562006), ('nurses', 0.0356152432028599), ('nursing', 0.01937122549509886), ('internationalnursesday', 0.016106646545219414), ('international', 0.014262471199196661), ('nurses day', 0.012193895878363645), ('international nurses', 0.010779369327280318), ('international nurses day', 0.01023256780570032), ('nursesday', 0.009559029416924877), ('nurse day', 0.00887430433974916)]",positive,"['nurse', 'nurses', 'nursing', 'internationalnursesday', 'international', 'nurses day', 'international nurses', 'international nurses day', 'nursesday', 'nurse day ']"
32,31,191,31_eid_mubarak_eid mubarak_eidmubarak,"[('eid', 0.05705467932682389), ('mubarak', 0.03547035760835826), ('eid mubarak', 0.03308061686575301), ('eidmubarak', 0.03165281103786541), ('peace', 0.018216635237927253), ('prosperity', 0.017959644726559695), ('occasion', 0.016244496595092854), ('may', 0.01423999208616034), ('auspicious', 0.013461730956518179), ('auspicious occasion', 0.013155863534471651)]",positive,"['eid', 'mubarak', 'eid mubarak', 'eidmubarak', 'peace', 'prosperity', 'occasion', 'may', 'auspicious', 'auspicious occasion ']"
33,32,187,32_safe amp_stay safe amp_amp_amp take care,"[('safe amp', 0.026101716148914416), ('stay safe amp', 0.02236721518636179), ('amp', 0.021701221527543217), ('amp take care', 0.018809549157344986), ('amp take', 0.018642032188013292), ('safe amp take', 0.018055607032882892), ('love', 0.012021899843229406), ('safe', 0.011809117015345648), ('stay safe', 0.011434740372444034), ('take care', 0.0103633721538123)]",positive,"['safe amp', 'stay safe amp', 'amp', 'amp take care', 'amp take', 'safe amp take', 'love', 'safe', 'stay safe', 'take care ']"
34,33,179,33_stay safe_take care_safe_stay safe take,"[('stay safe', 0.04578639065421689), ('take care', 0.040832121529324895), ('safe', 0.04055719158508501), ('stay safe take', 0.03907953385727847), ('care stay safe', 0.037214822453222815), ('care stay', 0.03643836480215848), ('safe take', 0.03532935697677691), ('safe take care', 0.034483054531009215), ('take', 0.03438835322276777), ('take care stay', 0.033079842180642506)]",positive,"['stay safe', 'take care', 'safe', 'stay safe take', 'care stay safe', 'care stay', 'safe take', 'safe take care', 'take', 'take care stay ']"
35,34,175,34_coronavirus_stay_corona virus_virus,"[('coronavirus', 0.019151475278530766), ('stay', 0.015127995098722318), ('corona virus', 0.011391437205354175), ('virus', 0.011072030255285036), ('stay safe', 0.010534385969571135), ('corona', 0.009248971031033294), ('safe', 0.008807040038924225), ('outbreak', 0.008561275807742411), ('stay home', 0.008297041905446223), ('measures', 0.008141276729721028)]",positive,"['coronavirus', 'stay', 'corona virus', 'virus', 'stay safe', 'corona', 'safe', 'outbreak', 'stay home', 'measures ']"
36,35,175,35_morning sister fantastic_sister fantastic_sister fantastic day_fantastic day happiness,"[('morning sister fantastic', 0.0912176785916893), ('sister fantastic', 0.08681476488623062), ('sister fantastic day', 0.08681476488623062), ('fantastic day happiness', 0.06440342456547614), ('fantastic day', 0.06435546359404562), ('fantastic', 0.06314227293753964), ('good morning sister', 0.022299029725978248), ('morning sister', 0.02228695882034578), ('day happiness life', 0.020486707722303002), ('day happiness', 0.02047996706903442)]",positive,"['morning sister fantastic', 'sister fantastic', 'sister fantastic day', 'fantastic day happiness', 'fantastic day', 'fantastic', 'good morning sister', 'morning sister', 'day happiness life', 'day happiness ']"
37,36,170,36_new year_year_happy new year_happy new,"[('new year', 0.05126291283973012), ('year', 0.047190828380778836), ('happy new year', 0.0343003535472088), ('happy new', 0.02745536713549245), ('new', 0.025840711681855325), ('2022', 0.01792913000160893), ('2021', 0.017357886374082195), ('year 2022', 0.015411027759476021), ('new year 2022', 0.015275525643608283), ('year 2021', 0.014094047027540165)]",positive,"['new year', 'year', 'happy new year', 'happy new', 'new', '', '', 'year', ' new year', ' year', '']"
38,37,168,37_bihar_bihar health_principal secretary_secretary,"[('bihar', 0.04585253631257264), ('bihar health', 0.010759193667852364), ('principal secretary', 0.009592214577773046), ('secretary', 0.009428847898205018), ('secretary health', 0.009074786381015497), ('principal secretary health', 0.009019634151772616), ('health department', 0.008889965282692555), ('department', 0.008650502657850221), ('principal', 0.008583223478452657), ('patna', 0.008501039739690758)]",positive,"['bihar', 'bihar health', 'principal secretary', 'secretary', 'secretary health', 'principal secretary health', 'health department', 'department', 'principal', 'patna ']"
39,38,164,38_shri asharamji_asharamji_sant shri_sant,"[('shri asharamji', 0.03606078072063939), ('asharamji', 0.03606078072063939), ('sant shri', 0.035843830718546375), ('sant', 0.03525379728039171), ('sant shri asharamji', 0.03511173577354099), ('bapu', 0.03369838631691476), ('shri asharamji bapu', 0.03278650449563863), ('asharamji bapu', 0.03278650449563863), ('shri', 0.019759482668917156), ('ayurveda', 0.015822296254748923)]",positive,"['shri asharamji', 'asharamji', 'sant shri', 'sant', 'sant shri asharamji', 'bapu', 'shri asharamji bapu', 'asharamji bapu', 'shri', 'ayurveda ']"
40,39,163,39_morning sister nice_sister nice day_sister nice_nice day happiness,"[('morning sister nice', 0.07737238715929813), ('sister nice day', 0.07601976269323099), ('sister nice', 0.07481632955836684), ('nice day happiness', 0.05340664950625594), ('nice day', 0.0529262507164381), ('nice', 0.04892619683260759), ('smile good morning', 0.022030798067300635), ('good morning sister', 0.02172611493959506), ('morning sister', 0.021714354164062727), ('health smile good', 0.020991096145686092)]",positive,"['morning sister nice', 'sister nice day', 'sister nice', 'nice day happiness', 'nice day', 'nice', 'smile good morning', 'good morning sister', 'morning sister', 'health smile good ']"
41,40,159,40_recovery_speedy_speedy recovery_recovery good,"[('recovery', 0.05897575577883367), ('speedy', 0.0523872353188227), ('speedy recovery', 0.04938311089152596), ('recovery good', 0.026289755134195018), ('recovery good health', 0.025991662038861253), ('speedy recovery good', 0.02446762088165383), ('wish speedy recovery', 0.01996786140160585), ('wish speedy', 0.01978521736433121), ('pray', 0.01849402108290126), ('soon', 0.017131687487863367)]",positive,"['recovery', 'speedy', 'speedy recovery', 'recovery good', 'recovery good health', 'speedy recovery good', 'wish speedy recovery', 'wish speedy', 'pray', 'soon ']"
42,41,158,41_good morning dada_morning dada_dada_dada wish happy,"[('good morning dada', 0.08406276995623313), ('morning dada', 0.08406276995623313), ('dada', 0.07568997933210868), ('dada wish happy', 0.03553897457954256), ('morning dada wish', 0.03553897457954256), ('dada wish', 0.03475110125686798), ('dada wonderful', 0.025985583631423215), ('morning dada wonderful', 0.025985583631423215), ('dada wonderful day', 0.025311263226111776), ('morning dada blessed', 0.022556781991695477)]",positive,"['good morning dada', 'morning dada', 'dada', 'dada wish happy', 'morning dada wish', 'dada wish', 'dada wonderful', 'morning dada wonderful', 'dada wonderful day', 'morning dada blessed ']"
43,42,155,42_jharkhand_jharkhand peoples_jobs jharkhand_good jobs jharkhand,"[('jharkhand', 0.04668166568058929), ('jharkhand peoples', 0.042431147846628534), ('jobs jharkhand', 0.039825403030832034), ('good jobs jharkhand', 0.0392188246303026), ('peoples', 0.03626212367736866), ('jobs jharkhand peoples', 0.03442086678082479), ('good jobs', 0.03317788939274839), ('jobs', 0.032630254171140655), ('smile good jobs', 0.029578795631345016), ('jharkhand peoples keep', 0.02383682681245498)]",positive,"['jharkhand', 'jharkhand peoples', 'jobs jharkhand', 'good jobs jharkhand', 'peoples', 'jobs jharkhand peoples', 'good jobs', 'jobs', 'smile good jobs', 'jharkhand peoples keep ']"
44,43,150,43_blessings always_smile blessings always_aspire_blessings always aspire,"[('blessings always', 0.03718878038284721), ('smile blessings always', 0.03667514016235824), ('aspire', 0.03656038684015463), ('blessings always aspire', 0.036383929557641526), ('always aspire', 0.03583356506449532), ('aspire good morning', 0.02874661379280781), ('aspire good', 0.02866959420046621), ('always aspire good', 0.02866959420046621), ('health smile blessings', 0.02297076758807673), ('smile blessings', 0.02251608254555348)]",positive,"['blessings always', 'smile blessings always', 'aspire', 'blessings always aspire', 'always aspire', 'aspire good morning', 'aspire good', 'always aspire good', 'health smile blessings', 'smile blessings ']"
45,44,148,44_quarantine_home quarantine_quarantine day_home,"[('quarantine', 0.04623543550207673), ('home quarantine', 0.009376611752102628), ('quarantine day', 0.009220419023003239), ('home', 0.007912749280839487), ('stay', 0.006973630024406917), ('days', 0.006819669021859883), ('time', 0.006014634952449462), ('go', 0.005621309935956178), ('days quarantine', 0.005096033231450271), ('code', 0.00504803432214424)]",positive,"['quarantine', 'home quarantine', 'quarantine day', 'home', 'stay', 'days', 'time', 'go', 'days quarantine', 'code ']"
46,45,146,45_app_via namo_via namo app_namo app,"[('app', 0.03724111948149789), ('via namo', 0.03343112504351892), ('via namo app', 0.03343112504351892), ('namo app', 0.03337525249733129), ('namo', 0.033155026248839356), ('via', 0.03032502886879379), ('gps', 0.022297210867222757), ('tracker', 0.018327377710287203), ('waterproof', 0.017719657848167612), ('pm modi', 0.01662883478074053)]",positive,"['app', 'via namo', 'via namo app', 'namo app', 'namo', 'via', 'gps', 'tracker', 'waterproof', 'pm modi ']"
