,Topic,Count,TopicLabel,WordScore,Sentiment
12,11,24,11_omicron_two_detected_department health,"[('omicron', 0.08288628103887238), ('two', 0.06783276959328755), ('detected', 0.05460470790605606), ('department health', 0.050144532547638704), ('department', 0.04704074258382353), ('subvariant', 0.042431023110816604), ('breaking', 0.04086338026355809), ('vergeire', 0.03822648850119715), ('individuals', 0.03796441423593346), ('variant', 0.035528241175928094)]",negative
13,12,23,12_vaccination_vaccine_vaccinated_message,"[('vaccination', 0.03765060893416612), ('vaccine', 0.03488804442337486), ('vaccinated', 0.022611999116196515), ('message', 0.017652783273345414), ('fully vaccinated', 0.016493033608057164), ('fully', 0.015927279827913147), ('travelers', 0.015183410077328608), ('vaccines', 0.014171700605193599), ('health', 0.013498364115455288), ('says', 0.013272209514721637)]",negative
14,13,19,13_globe_rewards_points_globe rewards,"[('globe', 0.04745968970856913), ('rewards', 0.04087990559190461), ('points', 0.03331921079351823), ('globe rewards', 0.03043922957949531), ('proceeds', 0.02676669333186394), ('donate', 0.025505476692713115), ('help', 0.023965690182053412), ('rewards points', 0.022972038213336265), ('foundation', 0.022305577776553284), ('pgh', 0.020439952795952305)]",negative
15,14,18,14_mass_malls mass_intensified hygienic_include closure schools,"[('mass', 0.06618705935898103), ('malls mass', 0.0422160173884459), ('intensified hygienic', 0.0422160173884459), ('include closure schools', 0.0422160173884459), ('hygienic', 0.0422160173884459), ('ncr without travel', 0.0422160173884459), ('distancing intensified', 0.0422160173884459), ('include closure', 0.0422160173884459), ('intensified hygienic measures', 0.0422160173884459), ('hygienic measures', 0.0422160173884459)]",negative
16,15,17,15_po_nurses_us_poea,"[('po', 0.07312646791422653), ('nurses', 0.04790825710303166), ('us', 0.04143031316226047), ('poea', 0.03784111873953652), ('bound new', 0.03327553406010408), ('bound new zealand', 0.03327553406010408), ('zealand', 0.032435244633888444), ('new zealand', 0.032435244633888444), ('bound', 0.032435244633888444), ('existing', 0.02855813493734427)]",negative
17,16,17,16_workers_workers would_honoraria_health workers would,"[('workers', 0.04095216797886507), ('workers would', 0.040899930515424815), ('honoraria', 0.040899930515424815), ('health workers would', 0.040899930515424815), ('teachers', 0.040899930515424815), ('would', 0.037649124750215826), ('compensation', 0.037106289033363604), ('families', 0.03507705246047887), ('poll workers', 0.03321306824621191), ('poll', 0.03321306824621191)]",negative
18,17,15,17_bonus_salary_hiring_company,"[('bonus', 0.042755756650620216), ('salary', 0.03234844703359408), ('hiring', 0.028674636560394134), ('company', 0.024406356981724515), ('massage', 0.01965633597769121), ('youre', 0.019098134966606006), ('month', 0.01820253335749565), ('time', 0.01801371757891351), ('monthly', 0.017650500675359556), ('still', 0.016065782539680214)]",negative
19,18,15,18_na_ang_emergency bale choice_bale,"[('na', 0.027417137689849963), ('ang', 0.02439759393132039), ('emergency bale choice', 0.02321405534646116), ('bale', 0.02321405534646116), ('bale choice', 0.02321405534646116), ('lifting public health', 0.02321405534646116), ('bale choice cancel', 0.02321405534646116), ('davao makakaalis', 0.02321405534646116), ('davao makakaalis ako', 0.02321405534646116), ('kuna pwede bumalik', 0.02321405534646116)]",negative
20,19,14,19_metro_metro manila_manila_sense,"[('metro', 0.048244322648344405), ('metro manila', 0.03989352717279699), ('manila', 0.03310536540597342), ('sense', 0.03182654031100046), ('community quarantine', 0.029463215856804288), ('community', 0.02808139036651889), ('domestic', 0.027756173241255306), ('provinces', 0.02321405534646116), ('waste', 0.02321405534646116), ('ships', 0.02321405534646116)]",negative
21,20,14,20_increase_amp_distribute_distribute vouchers,"[('increase', 0.07206561866305235), ('amp', 0.05282689881454123), ('distribute', 0.043280779558344896), ('distribute vouchers', 0.043280779558344896), ('operation', 0.043280779558344896), ('reminder', 0.043280779558344896), ('relief operation', 0.043280779558344896), ('vulnerable amp contribute', 0.043280779558344896), ('reminder relief', 0.043280779558344896), ('better increase', 0.043280779558344896)]",negative
22,21,14,21_facemask_face_okay_lip,"[('facemask', 0.0470313754617405), ('face', 0.04251382049897289), ('okay', 0.03281787054315951), ('lip', 0.030848139478211987), ('alcohol', 0.02939460966358781), ('free', 0.02636310249093438), ('mask', 0.02589850163890594), ('policy', 0.02589850163890594), ('long', 0.025593292275668568), ('rapid', 0.022614415859351488)]",negative
23,22,13,22_sa_message_laboratory_ritm,"[('sa', 0.032832697393246055), ('message', 0.02896159755783232), ('laboratory', 0.027058883263218786), ('ritm', 0.02473187403333994), ('nag message', 0.020294162447414093), ('medical', 0.020271829618748575), ('social', 0.01945607781612689), ('assistance', 0.018548905525004957), ('financial', 0.017765907317637653), ('get', 0.016860021249720757)]",negative
24,23,12,23_marijuana strains_sale popup_amnesia_truck,"[('marijuana strains', 0.11672518279675112), ('sale popup', 0.11672518279675112), ('amnesia', 0.11672518279675112), ('truck', 0.11672518279675112), ('truck bangkok', 0.11672518279675112), ('amnesia jack', 0.11672518279675112), ('amnesia jack haze', 0.11672518279675112), ('among marijuana', 0.11672518279675112), ('among marijuana strains', 0.11672518279675112), ('haze night nurse', 0.11672518279675112)]",negative
25,24,12,24_standard covid19_health standard_health standard covid19_minimum health standard,"[('standard covid19', 0.04874675534099935), ('health standard', 0.04874675534099935), ('health standard covid19', 0.04874675534099935), ('minimum health standard', 0.04874675534099935), ('laang', 0.04874675534099935), ('standard', 0.0478465776059591), ('minimum health', 0.04628972951210923), ('minimum', 0.04497442747318997), ('brgy laang', 0.04453327800215552), ('pat', 0.04265341092337443)]",negative
