,Topic,Count,TopicLabel,WordScore,Sentiment
26,25,23,25_mask_provide_provide mask_please provide,"[('mask', 0.07532073824166133), ('provide', 0.05784991946210981), ('provide mask', 0.054997194089659016), ('please provide', 0.04931348127738102), ('please', 0.04819966447360624), ('please provide mask', 0.04298421960610956), ('sanitizer', 0.038009753794418885), ('staff district', 0.02820891145917813), ('staff district play', 0.02820891145917813), ('time saw', 0.02820891145917813)]",positive
27,26,22,26_nepal_medical_vaccines_india gifts,"[('nepal', 0.06045383475651814), ('medical', 0.035552839364610254), ('vaccines', 0.033731066570072174), ('india gifts', 0.031035089833247834), ('pcr test', 0.03100770685199476), ('pcr', 0.03100770685199476), ('bangladesh', 0.026631234821046044), ('test', 0.026601505571355287), ('gifts', 0.025393788940593926), ('hospital', 0.02245007829359028)]",positive
28,27,21,27_ur_amp_increaseproductivity buy googlepay919025288813_increaseproductivity,"[('ur', 0.0992007500320485), ('amp', 0.07230851043851992), ('increaseproductivity buy googlepay919025288813', 0.06682240601553953), ('increaseproductivity', 0.06682240601553953), ('stakeholder increaseproductivity buy', 0.06682240601553953), ('ur lovedones amp', 0.06682240601553953), ('textchat247', 0.06682240601553953), ('2021 gift health', 0.06682240601553953), ('lovedones amp stakeholder', 0.06682240601553953), ('paytm919025288813 textchat247 whatsappgroups919025288813', 0.06682240601553953)]",positive
29,28,21,28_commitment_save_lives_health amp save,"[('commitment', 0.12864142418397756), ('save', 0.11865140806926903), ('lives', 0.11071210139125257), ('health amp save', 0.07651554554315698), ('responsibility service commitment', 0.07651554554315698), ('lives covid19', 0.07651554554315698), ('commitment gift health', 0.07651554554315698), ('commitment gift', 0.07651554554315698), ('commitment save', 0.07651554554315698), ('salute doctors', 0.07651554554315698)]",positive
30,29,21,29_coronavirus_lookout positivity amidst_coronavirusawareness coronaviruswho familiesfirst_coronaviruswho familiesfirst,"[('coronavirus', 0.025325535494413978), ('lookout positivity amidst', 0.02417005435180245), ('coronavirusawareness coronaviruswho familiesfirst', 0.02417005435180245), ('coronaviruswho familiesfirst', 0.02417005435180245), ('best gift covid19', 0.02417005435180245), ('coronavirusupdate staysafestayhome protectyourself', 0.02417005435180245), ('coronavirusupdate staysafestayhome', 0.02417005435180245), ('coronavirusupdate', 0.02417005435180245), ('coronavirusindia coronavirusawareness coronaviruswho', 0.02417005435180245), ('coronavirusindia coronavirusawareness', 0.02417005435180245)]",positive
31,30,20,30_musical_following link know_2020 onwards_2020 onwards visit,"[('musical', 0.06825443820608357), ('following link know', 0.047168202898843936), ('2020 onwards', 0.047168202898843936), ('2020 onwards visit', 0.047168202898843936), ('onwards visit', 0.047168202898843936), ('year ist 11', 0.047168202898843936), ('year ist', 0.047168202898843936), ('onwards visit following', 0.047168202898843936), ('11 pm 31st', 0.047168202898843936), ('visit following link', 0.047168202898843936)]",positive
32,31,20,31_gym_fitness_fitnessmotivation_riding,"[('gym', 0.04146562648919007), ('fitness', 0.0381839589348683), ('fitnessmotivation', 0.035541965562162915), ('riding', 0.02659354910999016), ('fitnessmodel', 0.02659354910999016), ('running', 0.02600383952352476), ('gift', 0.02398854930726317), ('art', 0.02166816844008589), ('gym stayhealthy', 0.02084843865148721), ('fitness fitnessmotivation gym', 0.02084843865148721)]",positive
33,32,19,32_package_covid care package_care package_bangalore,"[('package', 0.06801451778113131), ('covid care package', 0.060551486006864066), ('care package', 0.059125914347451625), ('bangalore', 0.057050533608266875), ('covid care', 0.05499573663301628), ('safety protocols', 0.04665570711565658), ('know visit call', 0.04665570711565658), ('call 76764 33333', 0.04665570711565658), ('call 76764', 0.04665570711565658), ('online covid', 0.04665570711565658)]",positive
34,33,18,33_trees_earth_worldenvironmentday_nature,"[('trees', 0.04305113356860465), ('earth', 0.036800342635270045), ('worldenvironmentday', 0.03267946127791473), ('nature', 0.029284000509526863), ('us', 0.026866763380918746), ('environment', 0.0265072579594625), ('world environment', 0.023342472341367666), ('world environment day', 0.023342472341367666), ('environment day', 0.023342472341367666), ('onlyoneearth', 0.020476388903091697)]",positive
35,34,17,34_life_new_new life_life usdefinitely win,"[('life', 0.09311061813459083), ('new', 0.08523284800056713), ('new life', 0.06819976056479071), ('life usdefinitely win', 0.06819976056479071), ('joy confidence forget', 0.06819976056479071), ('life gifted', 0.06819976056479071), ('yesterday minimum sadness', 0.06819976056479071), ('yesterday minimum', 0.06819976056479071), ('minimum sadness maximum', 0.06819976056479071), ('maximum life', 0.06819976056479071)]",positive
36,35,16,35_eid_eidmubarak_eid eidmubarak_happyeid,"[('eid', 0.07782659769608352), ('eidmubarak', 0.06535127333731386), ('eid eidmubarak', 0.04636859507186793), ('happyeid', 0.04636859507186793), ('mubarak', 0.04021616820757776), ('besafe happyeid may', 0.03654138992096613), ('besafe happyeid', 0.03654138992096613), ('beblessed besafe happyeid', 0.03654138992096613), ('happyeid may god', 0.03654138992096613), ('health keep', 0.03654138992096613)]",positive
37,36,16,36_sarmad_safety_office honor_good health staysafeandhealthy,"[('sarmad', 0.03868388183815633), ('safety', 0.026669798774966058), ('office honor', 0.021595451111312485), ('good health staysafeandhealthy', 0.021595451111312485), ('pak gives greatest', 0.021595451111312485), ('moment celebrated office', 0.021595451111312485), ('negative sarmad', 0.021595451111312485), ('negative', 0.021595451111312485), ('sarmad amjad health', 0.021595451111312485), ('recovery covid19', 0.021595451111312485)]",positive
38,37,16,37_brigadeiro_baby_chocolate_coronavirus,"[('brigadeiro', 0.05451909166230013), ('baby', 0.040222521464027536), ('chocolate', 0.034809581781289636), ('coronavirus', 0.03469927265793084), ('corona', 0.031229345392137755), ('bluecoco homemadecake birthdayspecial', 0.03084662785536102), ('ruby', 0.03084662785536102), ('black velvet', 0.03084662785536102), ('cake ruby chocolate', 0.03084662785536102), ('lockdown21', 0.03084662785536102)]",positive
39,38,15,38_period_covid19 lockdown_women_reddotchallenge period,"[('period', 0.04615601515735306), ('covid19 lockdown', 0.03692481212588245), ('women', 0.03230743029438995), ('reddotchallenge period', 0.029479083631389118), ('ngo help', 0.029479083631389118), ('reddotchallenge period missionsafeperiod', 0.029479083631389118), ('period gift lady', 0.029479083631389118), ('gift lady trusted', 0.029479083631389118), ('missionsafeperiod covid19', 0.029479083631389118), ('reddotchallenge', 0.029479083631389118)]",positive
40,39,14,39_birthday_scared_birthday sir_happy birthday sir,"[('birthday', 0.05299988992672607), ('scared', 0.028833252117203206), ('birthday sir', 0.027976329150327425), ('happy birthday sir', 0.027976329150327425), ('happy birthday', 0.02585759510715364), ('birthday gift', 0.02434797725776435), ('sir', 0.02414601842657058), ('age', 0.024000887241057887), ('covid19', 0.02093272144421647), ('happy', 0.01912971536612845)]",positive
41,40,14,40_blood_thalassaemia_care_thalassaemia control care,"[('blood', 0.0879704359513506), ('thalassaemia', 0.04651170801962061), ('care', 0.028170722499587363), ('thalassaemia control care', 0.026101075978323677), ('thalassaemia control', 0.026101075978323677), ('thalassemia', 0.026101075978323677), ('care cure', 0.026101075978323677), ('control care', 0.026101075978323677), ('control care cure', 0.026101075978323677), ('gift thalassaemia control', 0.026101075978323677)]",positive
42,41,14,41_face_nurserylive_face masks_masks,"[('face', 0.1267320092113385), ('nurserylive', 0.10514961629639297), ('face masks', 0.09365112458161699), ('masks', 0.09018796143021762), ('set face masks', 0.060364598704373745), ('prepare', 0.060364598704373745), ('face masks free', 0.060364598704373745), ('masks free nurserylive', 0.060364598704373745), ('masks free', 0.060364598704373745), ('life lockdown', 0.060364598704373745)]",positive
43,42,13,42_amp_india_done_ended,"[('amp', 0.06380162685751758), ('india', 0.058462426163916496), ('done', 0.05437015708463581), ('ended', 0.054253221241871645), ('health interaction', 0.054253221241871645), ('amp polio amp', 0.054253221241871645), ('amp polio', 0.054253221241871645), ('polio amp', 0.054253221241871645), ('amp gave great', 0.054253221241871645), ('amp gave', 0.054253221241871645)]",positive
44,43,13,43_festival_light_may festival_happydiwali,"[('festival', 0.04990696327512419), ('light', 0.04820442261058552), ('may festival', 0.04397799629870742), ('happydiwali', 0.04103013658851856), ('prosperity', 0.039811863365264696), ('bring', 0.038816526991763266), ('lights', 0.03751144387931847), ('may', 0.03365983325829677), ('festival lights bring', 0.03290563664193335), ('festival lights', 0.03290563664193335)]",positive
45,44,13,44_road_police_amp road_victims2021 signature,"[('road', 0.05630107893433787), ('police', 0.05378880052650866), ('amp road', 0.03598616432756115), ('victims2021 signature', 0.03598616432756115), ('safety surprise', 0.03598616432756115), ('signature campaign', 0.03598616432756115), ('safety surprise gifts', 0.03598616432756115), ('21112021', 0.03598616432756115), ('traffic', 0.03598616432756115), ('distribution 21112021', 0.03598616432756115)]",positive
46,45,12,45_plasma_donated plasma_donated_patient,"[('plasma', 0.0645236281818775), ('donated plasma', 0.05112355116582873), ('donated', 0.04189515950099751), ('patient', 0.039150440704246094), ('blood', 0.03778730089728469), ('dr', 0.037131405305291965), ('covid warrior', 0.03203313870066997), ('covidwarriors', 0.030908372534729202), ('warrior', 0.029989777081600992), ('mr', 0.026502336224729233)]",positive
47,46,12,46_healing_heal_natural_remedy,"[('healing', 0.07296371442777241), ('heal', 0.03544279807715017), ('natural', 0.0335261945037497), ('remedy', 0.031090987562414966), ('skin', 0.02533263810274747), ('reiki health remedy', 0.024374277541076957), ('stone healing crystal', 0.024374277541076957), ('healing experts amp', 0.024374277541076957), ('stone', 0.024374277541076957), ('remedy life', 0.024374277541076957)]",positive
48,47,12,47_water_alkaline_alkaline water_nature pollution key,"[('water', 0.1062654736870772), ('alkaline', 0.03342588386156866), ('alkaline water', 0.03342588386156866), ('nature pollution key', 0.02620475688210645), ('fighting pandemics like', 0.02620475688210645), ('suresh', 0.02620475688210645), ('shri suresh', 0.02620475688210645), ('covid 19 says', 0.02620475688210645), ('former union minister', 0.02620475688210645), ('like covid 19', 0.02620475688210645)]",positive
49,48,12,48_bengal_people bengal_people_government,"[('bengal', 0.10991624455416987), ('people bengal', 0.10066877700759323), ('people', 0.0752239235960769), ('government', 0.06002198950311496), ('bjp', 0.059917196208237496), ('people bengal gift', 0.05868094568599472), ('lack treatment', 0.05868094568599472), ('time bjp government', 0.05868094568599472), ('improved health care', 0.05868094568599472), ('due lack treatment', 0.05868094568599472)]",positive
50,49,11,49_colors_holi_happy holi_may god gift,"[('colors', 0.10880553905895886), ('holi', 0.07332629675089115), ('happy holi', 0.07143298600331102), ('may god gift', 0.05919569082359116), ('god gift', 0.054588082081945634), ('happiness', 0.050937930721300324), ('may god', 0.04256610982283987), ('may', 0.03794112783939592), ('god gift colours', 0.037091002706038906), ('gift colours life', 0.037091002706038906)]",positive
51,50,11,50_ppe_hospital_kits aurangabad municipality_hospital boost morale,"[('ppe', 0.0567957037626523), ('hospital', 0.03780694717658011), ('kits aurangabad municipality', 0.03331559543302981), ('hospital boost morale', 0.03331559543302981), ('morale doctors', 0.03331559543302981), ('workers make feel', 0.03331559543302981), ('feel appreciated cared', 0.03331559543302981), ('make feel appreciated', 0.03331559543302981), ('feel appreciated', 0.03331559543302981), ('morale', 0.03331559543302981)]",positive
52,51,11,51_vaccination_vaccine_governor putting_governor putting hennessy,"[('vaccination', 0.07438973617812536), ('vaccine', 0.07337242645024404), ('governor putting', 0.0629614996077817), ('governor putting hennessy', 0.0629614996077817), ('kenyan governor', 0.0629614996077817), ('hennessy', 0.0629614996077817), ('killing coronavirus', 0.0629614996077817), ('hennessy care packages', 0.0629614996077817), ('governor', 0.0629614996077817), ('kenyan governor putting', 0.0629614996077817)]",positive
53,52,11,52_itelcares_vaccines_christmas gift_christmas,"[('itelcares', 0.04105217775231491), ('vaccines', 0.031356792466838944), ('christmas gift', 0.02970804738774942), ('christmas', 0.026963022571877417), ('vaccine', 0.025644731574842577), ('shots 1518', 0.022766434827008457), ('shots 1518 boosters', 0.022766434827008457), ('field health sciences', 0.022766434827008457), ('staff pm modi', 0.022766434827008457), ('distancing concentrators masks', 0.022766434827008457)]",positive
54,53,11,53_patients_see treat weakness_see treat_treat weakness,"[('patients', 0.07310503998053759), ('see treat weakness', 0.07124549785107137), ('see treat', 0.07124549785107137), ('treat weakness', 0.07124549785107137), ('bestowed eye see', 0.07124549785107137), ('bestowed eye', 0.07124549785107137), ('eye see treat', 0.07124549785107137), ('eye see', 0.07124549785107137), ('weakness', 0.07000046521194378), ('bestowed', 0.07000046521194378)]",positive
