,Topic,Count,TopicLabel,WordScore,Sentiment
10,9,21,9_lockdown_lock_drip_drip drip,"[('lockdown', 0.042720855600405304), ('lock', 0.026806339657460074), ('drip', 0.026806339657460074), ('drip drip', 0.01900270969088422), ('mentalhealthmatters', 0.01900270969088422), ('amp', 0.01786859188665325), ('another', 0.01685593019336287), ('happen', 0.015715085142926532), ('travel', 0.015378342042025943), ('weeks', 0.015186195700646292)]",negative
11,10,19,10_bonus_pandemic bonus_pandemic_havent,"[('bonus', 0.06918030930852867), ('pandemic bonus', 0.05342095822615946), ('pandemic', 0.048122199390216266), ('havent', 0.04561596516268459), ('healthcare workers', 0.03981456654444692), ('received pandemic', 0.03956290458321888), ('payroll', 0.03956290458321888), ('received pandemic bonus', 0.03956290458321888), ('workers havent', 0.03956290458321888), ('workers havent received', 0.03956290458321888)]",negative
12,11,18,11_housing_property_accommodation_stop funding,"[('housing', 0.058498905124989335), ('property', 0.05279477904931035), ('accommodation', 0.03180711046855761), ('stop funding', 0.029598666705112162), ('living', 0.029571250861822853), ('private', 0.028049878187240886), ('hap', 0.02466555558759347), ('funding', 0.023818157814872582), ('free', 0.021882212168277376), ('construction realestateagent', 0.020982158617017993)]",negative
13,12,18,12_nurses_student_student nurses_increased,"[('nurses', 0.04633263968680711), ('student', 0.04557149174625435), ('student nurses', 0.04509277622580555), ('increased', 0.038788000934187196), ('pay', 0.037937462805943054), ('work', 0.02921004966713031), ('voting', 0.02485016909195381), ('hard work', 0.02223583107041586), ('workers', 0.021320813855719184), ('allowances', 0.021247436545283323)]",negative
14,13,18,13_bank_holiday_bank holiday_pay,"[('bank', 0.07135300626875693), ('holiday', 0.061663328641415056), ('bank holiday', 0.05768801525804002), ('pay', 0.03542079272566172), ('public holiday', 0.027719548998629277), ('extra', 0.027600747815779016), ('bank holidays', 0.026068550492575854), ('workers', 0.025558896120617496), ('holidays', 0.024271412489169895), ('entitled', 0.022923839795645128)]",negative
15,14,17,14_amp_safety_friday_need,"[('amp', 0.06217008664186861), ('safety', 0.018786441723981577), ('friday', 0.01740624922522318), ('need', 0.01740062233046367), ('safety issue', 0.016672052906886378), ('making', 0.01645254947538121), ('school', 0.015723994413713267), ('health amp safety', 0.015471422921719947), ('amp safety', 0.015471422921719947), ('like', 0.014993980307632764)]",negative
16,15,14,15_teachers_holidays_id_get,"[('teachers', 0.07416111316554409), ('holidays', 0.04008460547453816), ('id', 0.026486111844837176), ('get', 0.025867369358127737), ('genuine', 0.02583156366991607), ('school', 0.025313248582682343), ('ones', 0.022715441252048354), ('students', 0.02213950381611839), ('holidays dont', 0.021471583289171852), ('teachers get', 0.021471583289171852)]",negative
17,16,14,16_voucher_draw_winner_giveaway,"[('voucher', 0.03956431969229604), ('draw', 0.03719678822450997), ('winner', 0.03403392723463239), ('giveaway', 0.022005038774617115), ('500', 0.021112482583583322), ('drawn', 0.021112482583583322), ('25', 0.01896331474989991), ('win', 0.01827205248829825), ('100', 0.01745985003068934), ('tonight room 104', 0.015508920365931697)]",negative
18,17,14,17_accommodation_homeless_emergency_travellers,"[('accommodation', 0.05406165923573858), ('homeless', 0.03593132586550361), ('emergency', 0.03357875443804518), ('travellers', 0.030924152926318692), ('people', 0.03055725258786696), ('homeless accommodation', 0.028744720182430506), ('homelessness', 0.027276240761195076), ('children', 0.026749027405345273), ('emergency accommodation', 0.025305220356825007), ('less', 0.02340948664679459)]",negative
19,18,13,18_schools_schools cannot_cannot_pupils,"[('schools', 0.08968245714331012), ('schools cannot', 0.05444257185587368), ('cannot', 0.04908062115623823), ('pupils', 0.0387473455048741), ('public health', 0.025292098852544378), ('health', 0.02307779912278295), ('public', 0.023048447532282176), ('anyone staff', 0.021471583289171852), ('refuse entry recent', 0.021471583289171852), ('dept health take', 0.021471583289171852)]",negative
20,19,12,19_young 11 travellers_bury children_11 travellers protest_travellers protest mental,"[('young 11 travellers', 0.12491721658666745), ('bury children', 0.12491721658666745), ('11 travellers protest', 0.12491721658666745), ('travellers protest mental', 0.12491721658666745), ('travellers protest', 0.12491721658666745), ('11 travellers', 0.12491721658666745), ('protest mental health', 0.12491721658666745), ('protest mental', 0.12491721658666745), ('mental health funding', 0.12491721658666745), ('young 11', 0.12491721658666745)]",negative
21,20,11,20_pension_bonus_contributory_contributory pension,"[('pension', 0.05798441475650054), ('bonus', 0.05367771898728975), ('contributory', 0.047959219696041125), ('contributory pension', 0.047959219696041125), ('frontline', 0.03728216345153434), ('contributory pension promised', 0.026422605067883628), ('contributory pension stamp', 0.026422605067883628), ('pension stamp', 0.026422605067883628), ('sell', 0.026422605067883628), ('nothing contributory pension', 0.026422605067883628)]",negative
22,21,10,21_kinsale_lovesireland kinsale_kinsale lovesireland_photo day,"[('kinsale', 0.12453302489428518), ('lovesireland kinsale', 0.0743408373058631), ('kinsale lovesireland', 0.0743408373058631), ('photo day', 0.0743408373058631), ('quarantine igcork dailyireland', 0.0743408373058631), ('quarantine igcork', 0.0743408373058631), ('dailyireland kinsale', 0.0743408373058631), ('dailyireland kinsale lovesireland', 0.0743408373058631), ('lovesireland', 0.0743408373058631), ('kinsale lovesireland kinsale', 0.0743408373058631)]",negative
23,22,10,22_doctor_worse_ireland_ireland less,"[('doctor', 0.03597075972867514), ('worse', 0.035821010053163085), ('ireland', 0.03314594644838798), ('ireland less', 0.032354440572724706), ('chest could', 0.032354440572724706), ('mend', 0.032354440572724706), ('expised covid19 dodgy', 0.032354440572724706), ('expised covid19', 0.032354440572724706), ('expised', 0.032354440572724706), ('travel killometers homes', 0.032354440572724706)]",negative
