,Topic,Count,TopicLabel,WordScore,Sentiment
10,9,16,9_tourist_safe_safe travels_travels,"[('tourist', 0.06494105729583649), ('safe', 0.05869557595623992), ('safe travels', 0.0440970939451193), ('travels', 0.04014191986251534), ('even though', 0.027133788974300063), ('tourist road', 0.027133788974300063), ('gilgitbaltitistan', 0.027133788974300063), ('road blocks', 0.027133788974300063), ('dedicated tourist police', 0.027133788974300063), ('safety even though', 0.027133788974300063)]",positive
11,10,15,10_using_spread covid19_safe_spread,"[('using', 0.04215741510877406), ('spread covid19', 0.03870224626721568), ('safe', 0.03533713246345056), ('spread', 0.03459499070339132), ('coronavirus', 0.03408411790492223), ('distancing', 0.03378868237353297), ('social distancing', 0.03378868237353297), ('repost', 0.03317335394332773), ('social', 0.031173616685273162), ('using company', 0.026478111903181646)]",positive
12,11,15,11_fitness_healthy_gym_lifestyle,"[('fitness', 0.041310214344521326), ('healthy', 0.034996004100997714), ('gym', 0.03338533143019626), ('lifestyle', 0.02996485935367076), ('fit', 0.02924798127609884), ('inspiration', 0.02861599836873965), ('workout', 0.026645502535624623), ('motivation', 0.026477321285898393), ('instagood', 0.024970716128058967), ('breathe', 0.021981828749811177)]",positive
13,12,14,12_protect_hygiene_hands_clean,"[('protect', 0.056827291494241594), ('hygiene', 0.043241870860488626), ('hands', 0.030093204672250726), ('clean', 0.027348002017741332), ('message', 0.025898209834173454), ('keep', 0.023956612275834708), ('disease clean hygiene', 0.023629425084630312), ('covid19 helathcare healthmessage', 0.023629425084630312), ('covid19 helathcare', 0.023629425084630312), ('coronavirus disease clean', 0.023629425084630312)]",positive
14,13,12,13_purplerewards_wellcarepharmacy doha_wellcarepharmacy doha qatar_vitamins,"[('purplerewards', 0.05712261283790532), ('wellcarepharmacy doha', 0.05657438860309532), ('wellcarepharmacy doha qatar', 0.05657438860309532), ('vitamins', 0.05555292262125349), ('wellcarepharmacy', 0.053705312304108924), ('order', 0.05210045523557566), ('doha qatar', 0.051729285609606615), ('vitamins supplements', 0.05148754948248005), ('health vitamins', 0.05148754948248005), ('health vitamins supplements', 0.05148754948248005)]",positive
15,14,12,14_pharmacy_nebuliser_nebulizer_order nebuliser,"[('pharmacy', 0.058796535558430015), ('nebuliser', 0.05833261205935391), ('nebulizer', 0.05833261205935391), ('order nebuliser', 0.05833261205935391), ('wellcarepharmacy', 0.05527909434965058), ('order', 0.05362720850255224), ('doha qatar', 0.05324516211098704), ('doha', 0.051820846967999774), ('ideal nebulizer', 0.047508388120563474), ('beurer ih', 0.047508388120563474)]",positive
16,15,12,15_amp_travel_going_measures,"[('amp', 0.04787431102670737), ('travel', 0.044873182780376095), ('going', 0.04188763322337599), ('measures', 0.028486806719514663), ('travel frequently', 0.027133788974300063), ('coexist covid19', 0.027133788974300063), ('thanks tuning agreed', 0.027133788974300063), ('live air travel', 0.027133788974300063), ('coexist covid19 going', 0.027133788974300063), ('cleaner precovid19 amp', 0.027133788974300063)]",positive
17,16,12,16_saudi_arabia_saudi arabia_travel corridor,"[('saudi', 0.08542844643082348), ('arabia', 0.06617239773935625), ('saudi arabia', 0.06617239773935625), ('travel corridor', 0.058286543647662205), ('corridor', 0.058286543647662205), ('saudi arabia travel', 0.04160846156214258), ('provision', 0.04160846156214258), ('currently', 0.04160846156214258), ('add saudi arabia', 0.04160846156214258), ('add saudi', 0.04160846156214258)]",positive
18,17,11,17_mask_face_face shield_shield,"[('mask', 0.10364116535836874), ('face', 0.08395895517625), ('face shield', 0.051672469947863855), ('shield', 0.051672469947863855), ('face mask', 0.04551459185235774), ('mask masks', 0.039135801581945434), ('quality', 0.03690890710561704), ('sale', 0.036813217517783596), ('safety', 0.03634662618450201), ('safety goggles', 0.03249106958637429)]",positive
19,18,10,18_visa_accommodation_dubai_family,"[('visa', 0.05790084802193672), ('accommodation', 0.04059609129425953), ('dubai', 0.038137140190554565), ('family', 0.03417287862863297), ('im', 0.033813760035162524), ('hospital nurses', 0.03335194894757716), ('residency', 0.03335194894757716), ('accommodation dubai', 0.03335194894757716), ('dubai hospital nurses', 0.03335194894757716), ('dubai hospital', 0.03335194894757716)]",positive
20,19,10,19_appreciation_good_good morning_morning,"[('appreciation', 0.053023466180257335), ('good', 0.052005510774328245), ('good morning', 0.05181026102014419), ('morning', 0.050417064944271436), ('chief', 0.0435617292376518), ('appreciation message today', 0.0435617292376518), ('today chief', 0.0435617292376518), ('morning received appreciation', 0.0435617292376518), ('received', 0.0435617292376518), ('message today', 0.0435617292376518)]",positive
