,Topic,Count,TopicLabel,WordScore,Sentiment
25,24,20,24_west yorkshire_listeners find_contacted every_bank holidays weekends,"[('west yorkshire', 0.04570916305488147), ('listeners find', 0.04406343449540028), ('contacted every', 0.04406343449540028), ('bank holidays weekends', 0.04406343449540028), ('mental health hub', 0.04406343449540028), ('free helpline online', 0.04406343449540028), ('1963833 immediate', 0.04406343449540028), ('8am8pm', 0.04406343449540028), ('including bank holidays', 0.04406343449540028), ('including bank', 0.04406343449540028)]",positive
26,25,20,25_wall_covid_covid19_help protect everyone,"[('wall', 0.03380331627511185), ('covid', 0.027369985709972688), ('covid19', 0.026865718496159242), ('help protect everyone', 0.02610614537536841), ('glasgow coronavirus kids', 0.02610614537536841), ('lockdown glasgow coronavirus', 0.02610614537536841), ('kids adventure', 0.02610614537536841), ('coronavirus kids', 0.02610614537536841), ('glasgow coronavirus', 0.02610614537536841), ('everyone live', 0.02610614537536841)]",positive
27,26,20,26_golf_pga_vouchers_lessons,"[('golf', 0.09108176799992515), ('pga', 0.040619953661413764), ('vouchers', 0.03546639352783504), ('lessons', 0.033704265409515294), ('lesson', 0.02992776787596761), ('christmas', 0.02624990770609711), ('gift', 0.02515963851523965), ('golf lesson', 0.024949929146622488), ('golfing', 0.024949929146622488), ('pga golf', 0.019382844271965165)]",positive
28,27,19,27_malaysia_sesku_covid19_pride,"[('malaysia', 0.06342332084788162), ('sesku', 0.03528860064936179), ('covid19', 0.03334295903102384), ('pride', 0.029074021556720786), ('prosperity safety amp', 0.024776665749770943), ('day malaysia', 0.024776665749770943), ('frontline heroes keeping', 0.024776665749770943), ('may blessed peace', 0.024776665749770943), ('care protecting', 0.024776665749770943), ('national day malaysia', 0.024776665749770943)]",positive
29,28,19,28_landing page_page coronavirus_businesses health_businesses health employees,"[('landing page', 0.09776648445610746), ('page coronavirus', 0.09776648445610746), ('businesses health', 0.09776648445610746), ('businesses health employees', 0.09776648445610746), ('workers staying safe', 0.09776648445610746), ('anyone please share', 0.09776648445610746), ('new landing', 0.09776648445610746), ('workers staying', 0.09776648445610746), ('landing page coronavirus', 0.09776648445610746), ('anyone please', 0.09776648445610746)]",positive
30,29,19,29_aesthetics_practitioner_beauty nurse_aesthetic practitioner,"[('aesthetics', 0.05174480567759181), ('practitioner', 0.049720722870030834), ('beauty nurse', 0.04318604951989886), ('aesthetic practitioner', 0.04318604951989886), ('aesthetic practitioner call', 0.04318604951989886), ('practitioner call 07742093512', 0.04318604951989886), ('practitioner call', 0.04318604951989886), ('aesthetic', 0.04231313667522422), ('call 07742093512', 0.04231313667522422), ('call 07742093512 message', 0.04231313667522422)]",positive
31,30,17,30_dedication_dedication always_nurse_nurse awe,"[('dedication', 0.05845340621864488), ('dedication always', 0.04444511801902127), ('nurse', 0.031265911788525426), ('nurse awe', 0.03120559651283104), ('duty nurses shown', 0.03120559651283104), ('day nurse awe', 0.03120559651283104), ('always dayin dayout', 0.03120559651283104), ('dayin', 0.03120559651283104), ('shown covid19 crisis', 0.03120559651283104), ('dayin dayout', 0.03120559651283104)]",positive
32,31,17,31_beauty_kindness_esa hle well_ellen conlin hair,"[('beauty', 0.03072751312388046), ('kindness', 0.024142772368703075), ('esa hle well', 0.02303390635089489), ('ellen conlin hair', 0.02303390635089489), ('time create beauty', 0.02303390635089489), ('creativityathome arthelps', 0.02303390635089489), ('text pics esa', 0.02303390635089489), ('creativityathome', 0.02303390635089489), ('ellen', 0.02303390635089489), ('results mask covid', 0.02303390635089489)]",positive
33,32,17,32_may allah_allah_praying_abundantly,"[('may allah', 0.04215413095771722), ('allah', 0.04147768563463107), ('praying', 0.04032534301088632), ('abundantly', 0.03690868828931396), ('allah keep safe', 0.03690868828931396), ('abundantly prayforheroes', 0.03690868828931396), ('families may', 0.03690868828931396), ('safety first respondents', 0.03690868828931396), ('safe reward abundantly', 0.03690868828931396), ('safe reward', 0.03690868828931396)]",positive
34,33,16,33_away_nhs111 online_nhs111_contact nhs111 online,"[('away', 0.11584597707275163), ('nhs111 online', 0.09118426350211749), ('nhs111', 0.08639087031276985), ('contact nhs111 online', 0.08608297933413575), ('need youre away', 0.08608297933413575), ('urgent emergency health', 0.08608297933413575), ('home doubt urgent', 0.08608297933413575), ('guide get', 0.08608297933413575), ('holiday week check', 0.08608297933413575), ('guide get healthcare', 0.08608297933413575)]",positive
35,34,16,34_courses_course_zoom_per,"[('courses', 0.07071095839799212), ('course', 0.0585670710732695), ('zoom', 0.046649247520891175), ('per', 0.04391629754233992), ('may', 0.038526467543231996), ('11th', 0.03822518428273089), ('571', 0.03603942193977375), ('per course multi', 0.03603942193977375), ('course multi', 0.03603942193977375), ('course booking discounts', 0.03603942193977375)]",positive
36,35,16,35_sharing message_covid19 sharing message_covid19 sharing_happy sunday please,"[('sharing message', 0.03974505247536432), ('covid19 sharing message', 0.03878086813007626), ('covid19 sharing', 0.03878086813007626), ('happy sunday please', 0.03878086813007626), ('help keyworkers', 0.03878086813007626), ('help keyworkers covid19', 0.03878086813007626), ('sharing message website', 0.03878086813007626), ('message website', 0.03878086813007626), ('sunday please', 0.03878086813007626), ('sunday please help', 0.03878086813007626)]",positive
37,36,16,36_police powers_powers_police_protest stop,"[('police powers', 0.1522658423264009), ('powers', 0.14423892839030591), ('police', 0.13454835278308014), ('protest stop', 0.08807749007955074), ('search without suspicion', 0.08807749007955074), ('search without', 0.08807749007955074), ('shut protest stop', 0.08807749007955074), ('without suspicion criminalise', 0.08807749007955074), ('without suspicion', 0.08807749007955074), ('shut protest', 0.08807749007955074)]",positive
38,37,16,37_vegan_yummy_yummy vegan_yumminess,"[('vegan', 0.13752170746485776), ('yummy', 0.08022222089530555), ('yummy vegan', 0.07573420586227245), ('yumminess', 0.07573420586227245), ('yumminess aw', 0.07573420586227245), ('aw vegan', 0.07573420586227245), ('yumminess aw vegan', 0.07573420586227245), ('aw', 0.07486031313192584), ('plantbased', 0.07329815118785762), ('wellness', 0.06816951356983056)]",positive
39,38,15,38_test_testing_pcr_passengers,"[('test', 0.06961202427445155), ('testing', 0.06689587417588597), ('pcr', 0.0648391095803315), ('passengers', 0.03985515555743904), ('businesstravel', 0.03431494169189613), ('covid19 testing', 0.033271758257579435), ('covid19', 0.032702939383988716), ('provide convenient affordable', 0.02816715685237118), ('alongside provide convenient', 0.02816715685237118), ('covid19 testing available', 0.02816715685237118)]",positive
40,39,15,39_gain_weight gain_weight_reduce,"[('gain', 0.04160762475250862), ('weight gain', 0.03520894606546397), ('weight', 0.02717881552759786), ('reduce', 0.02342488355213663), ('exercise', 0.022320426560842363), ('lot', 0.02044270336870647), ('health', 0.01919592955657438), ('lot people worry', 0.019124174805746547), ('diabetes mend feel', 0.019124174805746547), ('diabetes mend', 0.019124174805746547)]",positive
41,40,15,40_sistercharge nurse_oncology outpatients competitive_sistercharge nurse oncology_sistercharge,"[('sistercharge nurse', 0.08469264155846831), ('oncology outpatients competitive', 0.08469264155846831), ('sistercharge nurse oncology', 0.08469264155846831), ('sistercharge', 0.08469264155846831), ('bonus job jobs', 0.08469264155846831), ('outpatients competitive', 0.08469264155846831), ('nurse oncology outpatients', 0.08469264155846831), ('oncology outpatients', 0.08469264155846831), ('joining bonus job', 0.08469264155846831), ('outpatients competitive salary', 0.08469264155846831)]",positive
42,41,15,41_isolate_heathrow_mask isolate_recent deaths icu,"[('isolate', 0.05117716546552379), ('heathrow', 0.03926534502196148), ('mask isolate', 0.03376504606908848), ('recent deaths icu', 0.03376504606908848), ('mask isolate app', 0.03376504606908848), ('thanks updates 117', 0.03376504606908848), ('app covid19', 0.03376504606908848), ('117 new cases', 0.03376504606908848), ('17 hospital recent', 0.03376504606908848), ('recent deaths', 0.03376504606908848)]",positive
43,42,15,42_stockport_copd_coins recognising_medicine reward copd,"[('stockport', 0.07034721041197707), ('copd', 0.06087773760663867), ('coins recognising', 0.035060996081136095), ('medicine reward copd', 0.035060996081136095), ('stockportnhs', 0.035060996081136095), ('stockport stockportnhs doctor', 0.035060996081136095), ('covid19 nurse stockport', 0.035060996081136095), ('throughout 2020 nhs', 0.035060996081136095), ('stockport stockportnhs', 0.035060996081136095), ('nhs covidresponse', 0.035060996081136095)]",positive
44,43,15,43_exhibitor_summit_spots go sale_rds september,"[('exhibitor', 0.054288842195096214), ('summit', 0.04980689897489216), ('spots go sale', 0.04976976275923866), ('rds september', 0.04976976275923866), ('spots go', 0.04976976275923866), ('updating event website', 0.04976976275923866), ('updating event', 0.04976976275923866), ('person future', 0.04976976275923866), ('exhibitor spots go', 0.04976976275923866), ('exhibitor spots', 0.04976976275923866)]",positive
45,44,15,44_sunburn_sun_cloudy make sure_even cloudy,"[('sunburn', 0.043214716100004956), ('sun', 0.03245355354814609), ('cloudy make sure', 0.027625382699910484), ('even cloudy', 0.027625382699910484), ('skin cancer', 0.027625382699910484), ('make sure take', 0.027625382699910484), ('queens platinumjubilee sunburn', 0.027625382699910484), ('increases risk skin', 0.027625382699910484), ('risk skin', 0.027625382699910484), ('platinumjubilee sunburn increases', 0.027625382699910484)]",positive
46,45,15,45_city_covering glass windows_windows showing_health workers boarded,"[('city', 0.04909998969102107), ('covering glass windows', 0.040023475526466123), ('windows showing', 0.040023475526466123), ('health workers boarded', 0.040023475526466123), ('boards covering', 0.040023475526466123), ('painted boards covering', 0.040023475526466123), ('merchant city', 0.040023475526466123), ('merchant city painted', 0.040023475526466123), ('tribute frontline', 0.040023475526466123), ('tribute frontline health', 0.040023475526466123)]",positive
47,46,14,46_school_keep children_site_children,"[('school', 0.048909148541928224), ('keep children', 0.04088527751751838), ('site', 0.03865630611052835), ('children', 0.03821156727473022), ('traffic around school', 0.0357977244277627), ('park elsewhere help', 0.0357977244277627), ('care park elsewhere', 0.0357977244277627), ('care park', 0.0357977244277627), ('really quite clear', 0.0357977244277627), ('drivers really', 0.0357977244277627)]",positive
48,47,14,47_amp_hinnies_international day nurse_day nurse,"[('amp', 0.041889562240096656), ('hinnies', 0.03729449339338344), ('international day nurse', 0.030367738066556828), ('day nurse', 0.02994602277508464), ('lovely', 0.0293428675731967), ('phenomenal nurses', 0.028972962343808556), ('nursing colleague lovely', 0.028972962343808556), ('nurses led amp', 0.028972962343808556), ('nurses linndara', 0.028972962343808556), ('remember phenomenal', 0.028972962343808556)]",positive
49,48,14,48_health families_health_go work_families,"[('health families', 0.035037385982764964), ('health', 0.027835175069690347), ('go work', 0.02469635955098585), ('families', 0.02414848705788995), ('risking health', 0.023332255341407166), ('keep', 0.022850787082301996), ('risking', 0.020252038720197162), ('country', 0.01997143596300457), ('workers', 0.01973282874355534), ('idiots treating holiday', 0.019574912932481318)]",positive
50,49,13,49_quarantine_savetravel_thank speaking_speaking,"[('quarantine', 0.0793199027210963), ('savetravel', 0.056515830458508366), ('thank speaking', 0.04116455540927255), ('speaking', 0.029943938819567428), ('work phone laptop', 0.02878093634132154), ('quarantine airbridges morning', 0.02878093634132154), ('quarantine airbridges', 0.02878093634132154), ('work phone', 0.02878093634132154), ('monday morning mentalhealthawarenessmonth', 0.02878093634132154), ('morning mentalhealthawarenessmonth', 0.02878093634132154)]",positive
